# logA mnu nnu ns ombh2 omch2 tau theta
1.403950368595417589e+07 -2.254912898822440300e+06 -3.081263049844745081e+06 1.996992213066650182e+07 3.461000664228229225e+07 1.499650271897615790e+08 -1.236334459016370773e+07 -5.525116648182497919e+07
-2.254912898822440300e+06 5.481568328573808540e+05 5.850809238931280561e+05 -3.453991697373838630e+06 2.989509986655944586e+07 -3.687630339560005069e+07 7.199660726594096050e+05 7.843346352567187510e+06
-3.081263049844745081e+06 5.850809238931280561e+05 7.540548303596448386e+05 -4.704078956146401353e+06 -1.524539518637059256e+06 -3.950031485077437758e+07 2.099135705279089510e+06 1.269805265815734304e+07
1.996992213066650182e+07 -3.453991697373838630e+06 -4.704078956146401353e+06 3.059117366813862696e+07 5.321232918123912811e+07 2.348012593882245123e+08 -1.580144340758451261e+07 -8.311541028918625414e+07
3.461000664228229225e+07 2.989509986655944586e+07 -1.524539518637059256e+06 5.321232918123912811e+07 1.176346808118792534e+10 -2.003181752109156847e+09 -2.737843768293635249e+08 -7.073739276916489601e+08
1.499650271897615790e+08 -3.687630339560005069e+07 -3.950031485077437758e+07 2.348012593882245123e+08 -2.003181752109156847e+09 2.497866264405374050e+09 -4.451382301863551140e+07 -5.137550175982943177e+08
-1.236334459016370773e+07 7.199660726594096050e+05 2.099135705279089510e+06 -1.580144340758451261e+07 -2.737843768293635249e+08 -4.451382301863551140e+07 1.955411404288716242e+07 5.634838914028670639e+07
-5.525116648182497919e+07 7.843346352567187510e+06 1.269805265815734304e+07 -8.311541028918625414e+07 -7.073739276916489601e+08 -5.137550175982943177e+08 5.634838914028670639e+07 4.051963594162309170e+08
