# logA mnu nnu ns ombh2 omch2 tau theta
1.403950368595417589e+07 -2.254912898822440300e+06 -3.081263049844745081e+06 1.996992213066650182e+07 3.461000664228229225e+07 1.499650271897615790e+08 -1.236334459016370773e+07 -5.525116648182497919e+07
-2.254912898822440300e+06 5.489077187985023484e+05 5.843153973368197912e+05 -3.453991697373838630e+06 2.988212763826736435e+07 -3.683730069908894598e+07 7.199660726594096050e+05 7.810122986716776155e+06
-3.081263049844745081e+06 5.843153973368197912e+05 7.548353315859499853e+05 -4.704078956146401353e+06 -1.511374029173959978e+06 -3.954008091225712746e+07 2.099135705279089510e+06 1.273195140549855679e+07
1.996992213066650182e+07 -3.453991697373838630e+06 -4.704078956146401353e+06 3.059117366813862696e+07 5.321232918123912811e+07 2.348012593882245123e+08 -1.580144340758451261e+07 -8.311541028918625414e+07
3.461000664228229225e+07 2.988212763826736435e+07 -1.511374029173959978e+06 5.321232918123912811e+07 1.176376545338862038e+10 -2.003851999518233538e+09 -2.737843768293635249e+08 -7.068338526488013268e+08
1.499650271897615790e+08 -3.683730069908894598e+07 -3.954008091225712746e+07 2.348012593882245123e+08 -2.003851999518233538e+09 2.499892324664135456e+09 -4.451382301863551140e+07 -5.154823598546595573e+08
-1.236334459016370773e+07 7.199660726594096050e+05 2.099135705279089510e+06 -1.580144340758451261e+07 -2.737843768293635249e+08 -4.451382301863551140e+07 1.955411404288716242e+07 5.634838914028670639e+07
-5.525116648182497919e+07 7.810122986716776155e+06 1.273195140549855679e+07 -8.311541028918625414e+07 -7.068338526488013268e+08 -5.154823598546595573e+08 5.634838914028670639e+07 4.066820205759322047e+08
