# ells, tt, te, ee, bb
6.500000000000000000e+02 5.736393702752266120e-07 0.000000000000000000e+00 1.147278740550453224e-06 1.147278740550453224e-06
6.510000000000000000e+02 5.736792853821219069e-07 0.000000000000000000e+00 1.147358570764243602e-06 1.147358570764243602e-06
6.520000000000000000e+02 5.737192641660016314e-07 0.000000000000000000e+00 1.147438528332003686e-06 1.147438528332003686e-06
6.530000000000000000e+02 5.737593066376354916e-07 0.000000000000000000e+00 1.147518613275271195e-06 1.147518613275271195e-06
6.540000000000000000e+02 5.737994128078092875e-07 0.000000000000000000e+00 1.147598825615618787e-06 1.147598825615618787e-06
6.550000000000000000e+02 5.738395826873262890e-07 0.000000000000000000e+00 1.147679165374652790e-06 1.147679165374652790e-06
6.560000000000000000e+02 5.738798162870074480e-07 0.000000000000000000e+00 1.147759632574014684e-06 1.147759632574014684e-06
6.570000000000000000e+02 5.739201136176906568e-07 0.000000000000000000e+00 1.147840227235381525e-06 1.147840227235381525e-06
6.580000000000000000e+02 5.739604746902313839e-07 0.000000000000000000e+00 1.147920949380463191e-06 1.147920949380463191e-06
6.590000000000000000e+02 5.740008995155016148e-07 0.000000000000000000e+00 1.148001799031003865e-06 1.148001799031003865e-06
6.600000000000000000e+02 5.740413881043917579e-07 0.000000000000000000e+00 1.148082776208783728e-06 1.148082776208783728e-06
6.610000000000000000e+02 5.740819404678085271e-07 0.000000000000000000e+00 1.148163880935617266e-06 1.148163880935617266e-06
6.620000000000000000e+02 5.741225566166766357e-07 0.000000000000000000e+00 1.148245113233353695e-06 1.148245113233353695e-06
6.630000000000000000e+02 5.741632365619373142e-07 0.000000000000000000e+00 1.148326473123874840e-06 1.148326473123874840e-06
6.640000000000000000e+02 5.742039803145497925e-07 0.000000000000000000e+00 1.148407960629099797e-06 1.148407960629099797e-06
6.650000000000000000e+02 5.742447878854900293e-07 0.000000000000000000e+00 1.148489575770980694e-06 1.148489575770980694e-06
6.660000000000000000e+02 5.742856592857519831e-07 0.000000000000000000e+00 1.148571318571504178e-06 1.148571318571504178e-06
6.670000000000000000e+02 5.743265945263461291e-07 0.000000000000000000e+00 1.148653189052692893e-06 1.148653189052692893e-06
6.680000000000000000e+02 5.743675936183010481e-07 0.000000000000000000e+00 1.148735187236602520e-06 1.148735187236602520e-06
6.690000000000000000e+02 5.744086565726619438e-07 0.000000000000000000e+00 1.148817313145323888e-06 1.148817313145323888e-06
6.700000000000000000e+02 5.744497834004909607e-07 0.000000000000000000e+00 1.148899566800982345e-06 1.148899566800982345e-06
6.710000000000000000e+02 5.744909741128694073e-07 0.000000000000000000e+00 1.148981948225739238e-06 1.148981948225739238e-06
6.720000000000000000e+02 5.745322287208938387e-07 0.000000000000000000e+00 1.149064457441787677e-06 1.149064457441787677e-06
6.730000000000000000e+02 5.745735472356789154e-07 0.000000000000000000e+00 1.149147094471358254e-06 1.149147094471358254e-06
6.740000000000000000e+02 5.746149296683568738e-07 0.000000000000000000e+00 1.149229859336714595e-06 1.149229859336714595e-06
6.750000000000000000e+02 5.746563760300776320e-07 0.000000000000000000e+00 1.149312752060155687e-06 1.149312752060155687e-06
6.760000000000000000e+02 5.746978863320070960e-07 0.000000000000000000e+00 1.149395772664014192e-06 1.149395772664014192e-06
6.770000000000000000e+02 5.747394605853295947e-07 0.000000000000000000e+00 1.149478921170659401e-06 1.149478921170659401e-06
6.780000000000000000e+02 5.747810988012467154e-07 0.000000000000000000e+00 1.149562197602493643e-06 1.149562197602493643e-06
6.790000000000000000e+02 5.748228009909765623e-07 0.000000000000000000e+00 1.149645601981953548e-06 1.149645601981953548e-06
6.800000000000000000e+02 5.748645671657561923e-07 0.000000000000000000e+00 1.149729134331512385e-06 1.149729134331512385e-06
6.810000000000000000e+02 5.749063973368379086e-07 0.000000000000000000e+00 1.149812794673675817e-06 1.149812794673675817e-06
6.820000000000000000e+02 5.749482915154931786e-07 0.000000000000000000e+00 1.149896583030986781e-06 1.149896583030986781e-06
6.830000000000000000e+02 5.749902497130098810e-07 0.000000000000000000e+00 1.149980499426020186e-06 1.149980499426020186e-06
6.840000000000000000e+02 5.750322719406938940e-07 0.000000000000000000e+00 1.150064543881388212e-06 1.150064543881388212e-06
6.850000000000000000e+02 5.750743582098676129e-07 0.000000000000000000e+00 1.150148716419735649e-06 1.150148716419735649e-06
6.860000000000000000e+02 5.751165085318713265e-07 0.000000000000000000e+00 1.150233017063743077e-06 1.150233017063743077e-06
6.870000000000000000e+02 5.751587229180627937e-07 0.000000000000000000e+00 1.150317445836125587e-06 1.150317445836125587e-06
6.880000000000000000e+02 5.752010013798169259e-07 0.000000000000000000e+00 1.150402002759634275e-06 1.150402002759634275e-06
6.890000000000000000e+02 5.752433439285256809e-07 0.000000000000000000e+00 1.150486687857051574e-06 1.150486687857051574e-06
6.900000000000000000e+02 5.752857505755995455e-07 0.000000000000000000e+00 1.150571501151199514e-06 1.150571501151199514e-06
6.910000000000000000e+02 5.753282213324650999e-07 0.000000000000000000e+00 1.150656442664930200e-06 1.150656442664930200e-06
6.920000000000000000e+02 5.753707562105665004e-07 0.000000000000000000e+00 1.150741512421133424e-06 1.150741512421133424e-06
6.930000000000000000e+02 5.754133552213664322e-07 0.000000000000000000e+00 1.150826710442733288e-06 1.150826710442733288e-06
6.940000000000000000e+02 5.754560183763436740e-07 0.000000000000000000e+00 1.150912036752687560e-06 1.150912036752687560e-06
6.950000000000000000e+02 5.754987456869950040e-07 0.000000000000000000e+00 1.150997491373990008e-06 1.150997491373990008e-06
6.960000000000000000e+02 5.755415371648345646e-07 0.000000000000000000e+00 1.151083074329669341e-06 1.151083074329669341e-06
6.970000000000000000e+02 5.755843928213936505e-07 0.000000000000000000e+00 1.151168785642787725e-06 1.151168785642787725e-06
6.980000000000000000e+02 5.756273126682213443e-07 0.000000000000000000e+00 1.151254625336442689e-06 1.151254625336442689e-06
6.990000000000000000e+02 5.756702967168839866e-07 0.000000000000000000e+00 1.151340593433768185e-06 1.151340593433768185e-06
7.000000000000000000e+02 5.757133449789652825e-07 0.000000000000000000e+00 1.151426689957930777e-06 1.151426689957930777e-06
7.010000000000000000e+02 5.757564574660660893e-07 0.000000000000000000e+00 1.151512914932132814e-06 1.151512914932132814e-06
7.020000000000000000e+02 5.757996341898052638e-07 0.000000000000000000e+00 1.151599268379610739e-06 1.151599268379610739e-06
7.030000000000000000e+02 5.758428751618187095e-07 0.000000000000000000e+00 1.151685750323638054e-06 1.151685750323638054e-06
7.040000000000000000e+02 5.758861803937601172e-07 0.000000000000000000e+00 1.151772360787520658e-06 1.151772360787520658e-06
7.050000000000000000e+02 5.759295498972999071e-07 0.000000000000000000e+00 1.151859099794599814e-06 1.151859099794599814e-06
7.060000000000000000e+02 5.759729836841267102e-07 0.000000000000000000e+00 1.151945967368253420e-06 1.151945967368253420e-06
7.070000000000000000e+02 5.760164817659458865e-07 0.000000000000000000e+00 1.152032963531892197e-06 1.152032963531892197e-06
7.080000000000000000e+02 5.760600441544811134e-07 0.000000000000000000e+00 1.152120088308962862e-06 1.152120088308962862e-06
7.090000000000000000e+02 5.761036708614727966e-07 0.000000000000000000e+00 1.152207341722946017e-06 1.152207341722946017e-06
7.100000000000000000e+02 5.761473618986791302e-07 0.000000000000000000e+00 1.152294723797358684e-06 1.152294723797358684e-06
7.110000000000000000e+02 5.761911172778754600e-07 0.000000000000000000e+00 1.152382234555751344e-06 1.152382234555751344e-06
7.120000000000000000e+02 5.762349370108548143e-07 0.000000000000000000e+00 1.152469874021710476e-06 1.152469874021710476e-06
7.130000000000000000e+02 5.762788211094280085e-07 0.000000000000000000e+00 1.152557642218855805e-06 1.152557642218855805e-06
7.140000000000000000e+02 5.763227695854223755e-07 0.000000000000000000e+00 1.152645539170845175e-06 1.152645539170845175e-06
7.150000000000000000e+02 5.763667824506840946e-07 0.000000000000000000e+00 1.152733564901368189e-06 1.152733564901368189e-06
7.160000000000000000e+02 5.764108597170754387e-07 0.000000000000000000e+00 1.152821719434151089e-06 1.152821719434151089e-06
7.170000000000000000e+02 5.764550013964769978e-07 0.000000000000000000e+00 1.152910002792954207e-06 1.152910002792954207e-06
7.180000000000000000e+02 5.764992075007865142e-07 0.000000000000000000e+00 1.152998415001573240e-06 1.152998415001573240e-06
7.190000000000000000e+02 5.765434780419196241e-07 0.000000000000000000e+00 1.153086956083839460e-06 1.153086956083839460e-06
7.200000000000000000e+02 5.765878130318089040e-07 0.000000000000000000e+00 1.153175626063617808e-06 1.153175626063617808e-06
7.210000000000000000e+02 5.766322124824042948e-07 0.000000000000000000e+00 1.153264424964809225e-06 1.153264424964809225e-06
7.220000000000000000e+02 5.766766764056746895e-07 0.000000000000000000e+00 1.153353352811349591e-06 1.153353352811349591e-06
7.230000000000000000e+02 5.767212048136045458e-07 0.000000000000000000e+00 1.153442409627209092e-06 1.153442409627209092e-06
7.240000000000000000e+02 5.767657977181965321e-07 0.000000000000000000e+00 1.153531595436393276e-06 1.153531595436393276e-06
7.250000000000000000e+02 5.768104551314718459e-07 0.000000000000000000e+00 1.153620910262943692e-06 1.153620910262943692e-06
7.260000000000000000e+02 5.768551770654674607e-07 0.000000000000000000e+00 1.153710354130935345e-06 1.153710354130935345e-06
7.270000000000000000e+02 5.768999635322391965e-07 0.000000000000000000e+00 1.153799927064478393e-06 1.153799927064478393e-06
7.280000000000000000e+02 5.769448145438600255e-07 0.000000000000000000e+00 1.153889629087719839e-06 1.153889629087719839e-06
7.290000000000000000e+02 5.769897301124198609e-07 0.000000000000000000e+00 1.153979460224839933e-06 1.153979460224839933e-06
7.300000000000000000e+02 5.770347102500270385e-07 0.000000000000000000e+00 1.154069420500054077e-06 1.154069420500054077e-06
7.310000000000000000e+02 5.770797549688068350e-07 0.000000000000000000e+00 1.154159509937614094e-06 1.154159509937614094e-06
7.320000000000000000e+02 5.771248642809023148e-07 0.000000000000000000e+00 1.154249728561805053e-06 1.154249728561805053e-06
7.330000000000000000e+02 5.771700381984740122e-07 0.000000000000000000e+00 1.154340076396948236e-06 1.154340076396948236e-06
7.340000000000000000e+02 5.772152767337000376e-07 0.000000000000000000e+00 1.154430553467400499e-06 1.154430553467400499e-06
7.350000000000000000e+02 5.772605798987760772e-07 0.000000000000000000e+00 1.154521159797552154e-06 1.154521159797552154e-06
7.360000000000000000e+02 5.773059477059149696e-07 0.000000000000000000e+00 1.154611895411830786e-06 1.154611895411830786e-06
7.370000000000000000e+02 5.773513801673482943e-07 0.000000000000000000e+00 1.154702760334696377e-06 1.154702760334696377e-06
7.380000000000000000e+02 5.773968772953228769e-07 0.000000000000000000e+00 1.154793754590646389e-06 1.154793754590646389e-06
7.390000000000000000e+02 5.774424391021058722e-07 0.000000000000000000e+00 1.154884878204211744e-06 1.154884878204211744e-06
7.400000000000000000e+02 5.774880655999801050e-07 0.000000000000000000e+00 1.154976131199960422e-06 1.154976131199960422e-06
7.410000000000000000e+02 5.775337568012466112e-07 0.000000000000000000e+00 1.155067513602493434e-06 1.155067513602493434e-06
7.420000000000000000e+02 5.775795127182240028e-07 0.000000000000000000e+00 1.155159025436448429e-06 1.155159025436448429e-06
7.430000000000000000e+02 5.776253333632485734e-07 0.000000000000000000e+00 1.155250666726497359e-06 1.155250666726497359e-06
7.440000000000000000e+02 5.776712187486737692e-07 0.000000000000000000e+00 1.155342437497347750e-06 1.155342437497347750e-06
7.450000000000000000e+02 5.777171688868708240e-07 0.000000000000000000e+00 1.155434337773741860e-06 1.155434337773741860e-06
7.460000000000000000e+02 5.777631837902288653e-07 0.000000000000000000e+00 1.155526367580458154e-06 1.155526367580458154e-06
7.470000000000000000e+02 5.778092634711544905e-07 0.000000000000000000e+00 1.155618526942309193e-06 1.155618526942309193e-06
7.480000000000000000e+02 5.778554079420711318e-07 0.000000000000000000e+00 1.155710815884142475e-06 1.155710815884142475e-06
7.490000000000000000e+02 5.779016172154209620e-07 0.000000000000000000e+00 1.155803234430842136e-06 1.155803234430842136e-06
7.500000000000000000e+02 5.779478913036632006e-07 0.000000000000000000e+00 1.155895782607326825e-06 1.155895782607326825e-06
7.510000000000000000e+02 5.779942302192747488e-07 0.000000000000000000e+00 1.155988460438549709e-06 1.155988460438549709e-06
7.520000000000000000e+02 5.780406339747499778e-07 0.000000000000000000e+00 1.156081267949499956e-06 1.156081267949499956e-06
7.530000000000000000e+02 5.780871025826007288e-07 0.000000000000000000e+00 1.156174205165202093e-06 1.156174205165202093e-06
7.540000000000000000e+02 5.781336360553574780e-07 0.000000000000000000e+00 1.156267272110714956e-06 1.156267272110714956e-06
7.550000000000000000e+02 5.781802344055669008e-07 0.000000000000000000e+00 1.156360468811134225e-06 1.156360468811134225e-06
7.560000000000000000e+02 5.782268976457942016e-07 0.000000000000000000e+00 1.156453795291588615e-06 1.156453795291588615e-06
7.570000000000000000e+02 5.782736257886221608e-07 0.000000000000000000e+00 1.156547251577244745e-06 1.156547251577244745e-06
7.580000000000000000e+02 5.783204188466507110e-07 0.000000000000000000e+00 1.156640837693301634e-06 1.156640837693301634e-06
7.590000000000000000e+02 5.783672768324976786e-07 0.000000000000000000e+00 1.156734553664995781e-06 1.156734553664995781e-06
7.600000000000000000e+02 5.784141997587987835e-07 0.000000000000000000e+00 1.156828399517597990e-06 1.156828399517597990e-06
7.610000000000000000e+02 5.784611876382072155e-07 0.000000000000000000e+00 1.156922375276414854e-06 1.156922375276414854e-06
7.620000000000000000e+02 5.785082404833938463e-07 0.000000000000000000e+00 1.157016480966787904e-06 1.157016480966787904e-06
7.630000000000000000e+02 5.785553583070469120e-07 0.000000000000000000e+00 1.157110716614094036e-06 1.157110716614094036e-06
7.640000000000000000e+02 5.786025411218724361e-07 0.000000000000000000e+00 1.157205082243745296e-06 1.157205082243745296e-06
7.650000000000000000e+02 5.786497889405947593e-07 0.000000000000000000e+00 1.157299577881189942e-06 1.157299577881189942e-06
7.660000000000000000e+02 5.786971017759550571e-07 0.000000000000000000e+00 1.157394203551910114e-06 1.157394203551910114e-06
7.670000000000000000e+02 5.787444796407119750e-07 0.000000000000000000e+00 1.157488959281424797e-06 1.157488959281424797e-06
7.680000000000000000e+02 5.787919225476430050e-07 0.000000000000000000e+00 1.157583845095286433e-06 1.157583845095286433e-06
7.690000000000000000e+02 5.788394305095423680e-07 0.000000000000000000e+00 1.157678861019085159e-06 1.157678861019085159e-06
7.700000000000000000e+02 5.788870035392220726e-07 0.000000000000000000e+00 1.157774007078444781e-06 1.157774007078444781e-06
7.710000000000000000e+02 5.789346416495123387e-07 0.000000000000000000e+00 1.157869283299024889e-06 1.157869283299024889e-06
7.720000000000000000e+02 5.789823448532601149e-07 0.000000000000000000e+00 1.157964689706520865e-06 1.157964689706520865e-06
7.730000000000000000e+02 5.790301131633314082e-07 0.000000000000000000e+00 1.158060226326662816e-06 1.158060226326662816e-06
7.740000000000000000e+02 5.790779465926083192e-07 0.000000000000000000e+00 1.158155893185216638e-06 1.158155893185216638e-06
7.750000000000000000e+02 5.791258451539917949e-07 0.000000000000000000e+00 1.158251690307984013e-06 1.158251690307984013e-06
7.760000000000000000e+02 5.791738088604005701e-07 0.000000000000000000e+00 1.158347617720801352e-06 1.158347617720801352e-06
7.770000000000000000e+02 5.792218377247702143e-07 0.000000000000000000e+00 1.158443675449540640e-06 1.158443675449540640e-06
7.780000000000000000e+02 5.792699317600547200e-07 0.000000000000000000e+00 1.158539863520109652e-06 1.158539863520109652e-06
7.790000000000000000e+02 5.793180909792250205e-07 0.000000000000000000e+00 1.158636181958450464e-06 1.158636181958450464e-06
7.800000000000000000e+02 5.793663153952713187e-07 0.000000000000000000e+00 1.158732630790543061e-06 1.158732630790543061e-06
7.810000000000000000e+02 5.794146050211998057e-07 0.000000000000000000e+00 1.158829210042399611e-06 1.158829210042399611e-06
7.820000000000000000e+02 5.794629598700349895e-07 0.000000000000000000e+00 1.158925919740070614e-06 1.158925919740070614e-06
7.830000000000000000e+02 5.795113799548198009e-07 0.000000000000000000e+00 1.159022759909640025e-06 1.159022759909640025e-06
7.840000000000000000e+02 5.795598652886141117e-07 0.000000000000000000e+00 1.159119730577228647e-06 1.159119730577228647e-06
7.850000000000000000e+02 5.796084158844955810e-07 0.000000000000000000e+00 1.159216831768991797e-06 1.159216831768991797e-06
7.860000000000000000e+02 5.796570317555606089e-07 0.000000000000000000e+00 1.159314063511120794e-06 1.159314063511120794e-06
7.870000000000000000e+02 5.797057129149211595e-07 0.000000000000000000e+00 1.159411425829842954e-06 1.159411425829842954e-06
7.880000000000000000e+02 5.797544593757099492e-07 0.000000000000000000e+00 1.159508918751419475e-06 1.159508918751419475e-06
7.890000000000000000e+02 5.798032711510745176e-07 0.000000000000000000e+00 1.159606542302149459e-06 1.159606542302149459e-06
7.900000000000000000e+02 5.798521482541823095e-07 0.000000000000000000e+00 1.159704296508364619e-06 1.159704296508364619e-06
7.910000000000000000e+02 5.799010906982173926e-07 0.000000000000000000e+00 1.159802181396434362e-06 1.159802181396434362e-06
7.920000000000000000e+02 5.799500984963818343e-07 0.000000000000000000e+00 1.159900196992764092e-06 1.159900196992764092e-06
7.930000000000000000e+02 5.799991716618959131e-07 0.000000000000000000e+00 1.159998343323792250e-06 1.159998343323792250e-06
7.940000000000000000e+02 5.800483102079971656e-07 0.000000000000000000e+00 1.160096620415994967e-06 1.160096620415994967e-06
7.950000000000000000e+02 5.800975141479413400e-07 0.000000000000000000e+00 1.160195028295883104e-06 1.160195028295883104e-06
7.960000000000000000e+02 5.801467834950013366e-07 0.000000000000000000e+00 1.160293566990003097e-06 1.160293566990003097e-06
7.970000000000000000e+02 5.801961182624684788e-07 0.000000000000000000e+00 1.160392236524936958e-06 1.160392236524936958e-06
7.980000000000000000e+02 5.802455184636513482e-07 0.000000000000000000e+00 1.160491036927302908e-06 1.160491036927302908e-06
7.990000000000000000e+02 5.802949841118772672e-07 0.000000000000000000e+00 1.160589968223754746e-06 1.160589968223754746e-06
8.000000000000000000e+02 5.803445152204898633e-07 0.000000000000000000e+00 1.160689030440980574e-06 1.160689030440980574e-06
8.010000000000000000e+02 5.803941118028522460e-07 0.000000000000000000e+00 1.160788223605705127e-06 1.160788223605705127e-06
8.020000000000000000e+02 5.804437738723442537e-07 0.000000000000000000e+00 1.160887547744688507e-06 1.160887547744688507e-06
8.030000000000000000e+02 5.804935014423633004e-07 0.000000000000000000e+00 1.160987002884727236e-06 1.160987002884727236e-06
8.040000000000000000e+02 5.805432945263258589e-07 0.000000000000000000e+00 1.161086589052651718e-06 1.161086589052651718e-06
8.050000000000000000e+02 5.805931531376650245e-07 0.000000000000000000e+00 1.161186306275330472e-06 1.161186306275330472e-06
8.060000000000000000e+02 5.806430772898324216e-07 0.000000000000000000e+00 1.161286154579665055e-06 1.161286154579665055e-06
8.070000000000000000e+02 5.806930669962969328e-07 0.000000000000000000e+00 1.161386133992594289e-06 1.161386133992594289e-06
8.080000000000000000e+02 5.807431222705460756e-07 0.000000000000000000e+00 1.161486244541092151e-06 1.161486244541092151e-06
8.090000000000000000e+02 5.807932431260844139e-07 0.000000000000000000e+00 1.161586486252168828e-06 1.161586486252168828e-06
8.100000000000000000e+02 5.808434295764348286e-07 0.000000000000000000e+00 1.161686859152869657e-06 1.161686859152869657e-06
8.110000000000000000e+02 5.808936816351379884e-07 0.000000000000000000e+00 1.161787363270276189e-06 1.161787363270276189e-06
8.120000000000000000e+02 5.809439993157521381e-07 0.000000000000000000e+00 1.161887998631504488e-06 1.161887998631504488e-06
8.130000000000000000e+02 5.809943826318536275e-07 0.000000000000000000e+00 1.161988765263707467e-06 1.161988765263707467e-06
8.140000000000000000e+02 5.810448315970370178e-07 0.000000000000000000e+00 1.162089663194074036e-06 1.162089663194074036e-06
8.150000000000000000e+02 5.810953462249134932e-07 0.000000000000000000e+00 1.162190692449827198e-06 1.162190692449827198e-06
8.160000000000000000e+02 5.811459265291137196e-07 0.000000000000000000e+00 1.162291853058227439e-06 1.162291853058227439e-06
8.170000000000000000e+02 5.811965725232849860e-07 0.000000000000000000e+00 1.162393145046570819e-06 1.162393145046570819e-06
8.180000000000000000e+02 5.812472842210935338e-07 0.000000000000000000e+00 1.162494568442187068e-06 1.162494568442187068e-06
8.190000000000000000e+02 5.812980616362221213e-07 0.000000000000000000e+00 1.162596123272445090e-06 1.162596123272445090e-06
8.200000000000000000e+02 5.813489047823729890e-07 0.000000000000000000e+00 1.162697809564746190e-06 1.162697809564746190e-06
8.210000000000000000e+02 5.813998136732651057e-07 0.000000000000000000e+00 1.162799627346530211e-06 1.162799627346530211e-06
8.220000000000000000e+02 5.814507883226351226e-07 0.000000000000000000e+00 1.162901576645271092e-06 1.162901576645271092e-06
8.230000000000000000e+02 5.815018287442392782e-07 0.000000000000000000e+00 1.163003657488478556e-06 1.163003657488478556e-06
8.240000000000000000e+02 5.815529349518493753e-07 0.000000000000000000e+00 1.163105869903699174e-06 1.163105869903699174e-06
8.250000000000000000e+02 5.816041069592571219e-07 0.000000000000000000e+00 1.163208213918514667e-06 1.163208213918514667e-06
8.260000000000000000e+02 5.816553447802713786e-07 0.000000000000000000e+00 1.163310689560542757e-06 1.163310689560542757e-06
8.270000000000000000e+02 5.817066484287182643e-07 0.000000000000000000e+00 1.163413296857436740e-06 1.163413296857436740e-06
8.280000000000000000e+02 5.817580179184432735e-07 0.000000000000000000e+00 1.163516035836886759e-06 1.163516035836886759e-06
8.290000000000000000e+02 5.818094532633083121e-07 0.000000000000000000e+00 1.163618906526616836e-06 1.163618906526616836e-06
8.300000000000000000e+02 5.818609544771942386e-07 0.000000000000000000e+00 1.163721908954388689e-06 1.163721908954388689e-06
8.310000000000000000e+02 5.819125215739993813e-07 0.000000000000000000e+00 1.163825043147999186e-06 1.163825043147999186e-06
8.320000000000000000e+02 5.819641545676402796e-07 0.000000000000000000e+00 1.163928309135280983e-06 1.163928309135280983e-06
8.330000000000000000e+02 5.820158534720511551e-07 0.000000000000000000e+00 1.164031706944102734e-06 1.164031706944102734e-06
8.340000000000000000e+02 5.820676183011844403e-07 0.000000000000000000e+00 1.164135236602368669e-06 1.164135236602368669e-06
8.350000000000000000e+02 5.821194490690102495e-07 0.000000000000000000e+00 1.164238898138021134e-06 1.164238898138021134e-06
8.360000000000000000e+02 5.821713457895166967e-07 0.000000000000000000e+00 1.164342691579033817e-06 1.164342691579033817e-06
8.370000000000000000e+02 5.822233084767102128e-07 0.000000000000000000e+00 1.164446616953420426e-06 1.164446616953420426e-06
8.380000000000000000e+02 5.822753371446146987e-07 0.000000000000000000e+00 1.164550674289229397e-06 1.164550674289229397e-06
8.390000000000000000e+02 5.823274318072721608e-07 0.000000000000000000e+00 1.164654863614544745e-06 1.164654863614544745e-06
8.400000000000000000e+02 5.823795924787429225e-07 0.000000000000000000e+00 1.164759184957486480e-06 1.164759184957486480e-06
8.410000000000000000e+02 5.824318191731049890e-07 0.000000000000000000e+00 1.164863638346209978e-06 1.164863638346209978e-06
8.420000000000000000e+02 5.824841119044540474e-07 0.000000000000000000e+00 1.164968223808908095e-06 1.164968223808908095e-06
8.430000000000000000e+02 5.825364706869043135e-07 0.000000000000000000e+00 1.165072941373808415e-06 1.165072941373808415e-06
8.440000000000000000e+02 5.825888955345878968e-07 0.000000000000000000e+00 1.165177791069176217e-06 1.165177791069176217e-06
8.450000000000000000e+02 5.826413864616546944e-07 0.000000000000000000e+00 1.165282772923309389e-06 1.165282772923309389e-06
8.460000000000000000e+02 5.826939434822727088e-07 0.000000000000000000e+00 1.165387886964545841e-06 1.165387886964545841e-06
8.470000000000000000e+02 5.827465666106280477e-07 0.000000000000000000e+00 1.165493133221255884e-06 1.165493133221255884e-06
8.480000000000000000e+02 5.827992558609239715e-07 0.000000000000000000e+00 1.165598511721848790e-06 1.165598511721848790e-06
8.490000000000000000e+02 5.828520112473834338e-07 0.000000000000000000e+00 1.165704022494767503e-06 1.165704022494767503e-06
8.500000000000000000e+02 5.829048327842465408e-07 0.000000000000000000e+00 1.165809665568493505e-06 1.165809665568493505e-06
8.510000000000000000e+02 5.829577204857703394e-07 0.000000000000000000e+00 1.165915440971541102e-06 1.165915440971541102e-06
8.520000000000000000e+02 5.830106743662316756e-07 0.000000000000000000e+00 1.166021348732463986e-06 1.166021348732463986e-06
8.530000000000000000e+02 5.830636944399247599e-07 0.000000000000000000e+00 1.166127388879849520e-06 1.166127388879849520e-06
8.540000000000000000e+02 5.831167807211609551e-07 0.000000000000000000e+00 1.166233561442321910e-06 1.166233561442321910e-06
8.550000000000000000e+02 5.831699332242711058e-07 0.000000000000000000e+00 1.166339866448542212e-06 1.166339866448542212e-06
8.560000000000000000e+02 5.832231519636031030e-07 0.000000000000000000e+00 1.166446303927206206e-06 1.166446303927206206e-06
8.570000000000000000e+02 5.832764369535234725e-07 0.000000000000000000e+00 1.166552873907047157e-06 1.166552873907047157e-06
8.580000000000000000e+02 5.833297882084162103e-07 0.000000000000000000e+00 1.166659576416832632e-06 1.166659576416832632e-06
8.590000000000000000e+02 5.833832057426841586e-07 0.000000000000000000e+00 1.166766411485368317e-06 1.166766411485368317e-06
8.600000000000000000e+02 5.834366895707473123e-07 0.000000000000000000e+00 1.166873379141495472e-06 1.166873379141495472e-06
8.610000000000000000e+02 5.834902397070443009e-07 0.000000000000000000e+00 1.166980479414089025e-06 1.166980479414089025e-06
8.620000000000000000e+02 5.835438561660318591e-07 0.000000000000000000e+00 1.167087712332064142e-06 1.167087712332064142e-06
8.630000000000000000e+02 5.835975389621842978e-07 0.000000000000000000e+00 1.167195077924369019e-06 1.167195077924369019e-06
8.640000000000000000e+02 5.836512881099945624e-07 0.000000000000000000e+00 1.167302576219989548e-06 1.167302576219989548e-06
8.650000000000000000e+02 5.837051036239735979e-07 0.000000000000000000e+00 1.167410207247946772e-06 1.167410207247946772e-06
8.660000000000000000e+02 5.837589855186498192e-07 0.000000000000000000e+00 1.167517971037299850e-06 1.167517971037299850e-06
8.670000000000000000e+02 5.838129338085706997e-07 0.000000000000000000e+00 1.167625867617141823e-06 1.167625867617141823e-06
8.680000000000000000e+02 5.838669485083009707e-07 0.000000000000000000e+00 1.167733897016602577e-06 1.167733897016602577e-06
8.690000000000000000e+02 5.839210296324244221e-07 0.000000000000000000e+00 1.167842059264848844e-06 1.167842059264848844e-06
8.700000000000000000e+02 5.839751771955412550e-07 0.000000000000000000e+00 1.167950354391083357e-06 1.167950354391083357e-06
8.710000000000000000e+02 5.840293912122722108e-07 0.000000000000000000e+00 1.168058782424544210e-06 1.168058782424544210e-06
8.720000000000000000e+02 5.840836716972535954e-07 0.000000000000000000e+00 1.168167343394507403e-06 1.168167343394507403e-06
8.730000000000000000e+02 5.841380186651416200e-07 0.000000000000000000e+00 1.168276037330283452e-06 1.168276037330283452e-06
8.740000000000000000e+02 5.841924321306100714e-07 0.000000000000000000e+00 1.168384864261219719e-06 1.168384864261219719e-06
8.750000000000000000e+02 5.842469121083503128e-07 0.000000000000000000e+00 1.168493824216701049e-06 1.168493824216701049e-06
8.760000000000000000e+02 5.843014586130734004e-07 0.000000000000000000e+00 1.168602917226146589e-06 1.168602917226146589e-06
8.770000000000000000e+02 5.843560716595062728e-07 0.000000000000000000e+00 1.168712143319013393e-06 1.168712143319013393e-06
8.780000000000000000e+02 5.844107512623960910e-07 0.000000000000000000e+00 1.168821502524792394e-06 1.168821502524792394e-06
8.790000000000000000e+02 5.844654974365069571e-07 0.000000000000000000e+00 1.168930994873013914e-06 1.168930994873013914e-06
8.800000000000000000e+02 5.845203101966213960e-07 0.000000000000000000e+00 1.169040620393243215e-06 1.169040620393243215e-06
8.810000000000000000e+02 5.845751895575402494e-07 0.000000000000000000e+00 1.169150379115081134e-06 1.169150379115081134e-06
8.820000000000000000e+02 5.846301355340826767e-07 0.000000000000000000e+00 1.169260271068165565e-06 1.169260271068165565e-06
