# ells, tt, te, ee, bb
4.600000000000000000e+01 5.313498210379007233e-04 0.000000000000000000e+00 4.696578889178824622e-08 1.121724672615196558e-06
4.700000000000000000e+01 5.098678544032805501e-04 0.000000000000000000e+00 4.696579735700426027e-08 1.121730272948437515e-06
4.800000000000000000e+01 4.896876750140049129e-04 0.000000000000000000e+00 4.696580600426917461e-08 1.121735993743017309e-06
4.900000000000000000e+01 4.707056744949324276e-04 0.000000000000000000e+00 4.696581483358312160e-08 1.121741835000472245e-06
5.000000000000000000e+01 4.528283700342769914e-04 0.000000000000000000e+00 4.696582384494612771e-08 1.121747796722369968e-06
5.100000000000000000e+01 4.359712407906850295e-04 0.000000000000000000e+00 4.696583303835829881e-08 1.121753878910311160e-06
5.200000000000000000e+01 4.200577122352866380e-04 0.000000000000000000e+00 4.696584241381973416e-08 1.121760081565930171e-06
5.300000000000000000e+01 4.050182776891102492e-04 0.000000000000000000e+00 4.696585197133050656e-08 1.121766404690891844e-06
5.400000000000000000e+01 3.907897272398781286e-04 0.000000000000000000e+00 4.696586171089071527e-08 1.121772848286893845e-06
5.500000000000000000e+01 3.773144773573951075e-04 0.000000000000000000e+00 4.696587163250043308e-08 1.121779412355666873e-06
5.600000000000000000e+01 3.645399745266815613e-04 0.000000000000000000e+00 4.696588173615976587e-08 1.121786096898972546e-06
5.700000000000000000e+01 3.524181822322896554e-04 0.000000000000000000e+00 4.696589202186881290e-08 1.121792901918606785e-06
5.800000000000000000e+01 3.409051196290822103e-04 0.000000000000000000e+00 4.696590248962767344e-08 1.121799827416397063e-06
5.900000000000000000e+01 3.299604576219745131e-04 0.000000000000000000e+00 4.696591313943640703e-08 1.121806873394201349e-06
6.000000000000000000e+01 3.195471600062926615e-04 0.000000000000000000e+00 4.696592397129513942e-08 1.121814039853913183e-06
6.100000000000000000e+01 3.096311660922589689e-04 0.000000000000000000e+00 4.696593498520400956e-08 1.121821326797456177e-06
6.200000000000000000e+01 3.001811069750871049e-04 0.000000000000000000e+00 4.696594618116307040e-08 1.121828734226787401e-06
6.300000000000000000e+01 2.911680561450691860e-04 0.000000000000000000e+00 4.696595755917244106e-08 1.121836262143895478e-06
6.400000000000000000e+01 2.825653028520640404e-04 0.000000000000000000e+00 4.696596911923220093e-08 1.121843910550801638e-06
6.500000000000000000e+01 2.743481522491599987e-04 0.000000000000000000e+00 4.696598086134250223e-08 1.121851679449560361e-06
6.600000000000000000e+01 2.664937438394122363e-04 0.000000000000000000e+00 4.696599278550345082e-08 1.121859568842257464e-06
6.700000000000000000e+01 2.589808918488517315e-04 0.000000000000000000e+00 4.696600489171513937e-08 1.121867578731010744e-06
6.800000000000000000e+01 2.517899381195480655e-04 0.000000000000000000e+00 4.696601717997768697e-08 1.121875709117971450e-06
6.900000000000000000e+01 2.449026234271722662e-04 0.000000000000000000e+00 4.696602965029115981e-08 1.121883960005323234e-06
7.000000000000000000e+01 2.383019687716464343e-04 0.000000000000000000e+00 4.696604230265576963e-08 1.121892331395280876e-06
7.100000000000000000e+01 2.319721726880500517e-04 0.000000000000000000e+00 4.696605513707158263e-08 1.121900823290092190e-06
7.200000000000000000e+01 2.258985081870618062e-04 0.000000000000000000e+00 4.696606815353870467e-08 1.121909435692038022e-06
7.300000000000000000e+01 2.200672391243663911e-04 0.000000000000000000e+00 4.696608135205728134e-08 1.121918168603431409e-06
7.400000000000000000e+01 2.144655418511772903e-04 0.000000000000000000e+00 4.696609473262741852e-08 1.121927022026615666e-06
7.500000000000000000e+01 2.090814301882308081e-04 0.000000000000000000e+00 4.696610829524926841e-08 1.121935995963969687e-06
7.600000000000000000e+01 2.039036946952518608e-04 0.000000000000000000e+00 4.696612203992293689e-08 1.121945090417902433e-06
7.700000000000000000e+01 1.989218410847836500e-04 0.000000000000000000e+00 4.696613596664854968e-08 1.121954305390856323e-06
7.800000000000000000e+01 1.941260359319578531e-04 0.000000000000000000e+00 4.696615007542621930e-08 1.121963640885304905e-06
7.900000000000000000e+01 1.895070575522538156e-04 0.000000000000000000e+00 4.696616436625613102e-08 1.121973096903756032e-06
8.000000000000000000e+01 1.850562518071623727e-04 0.000000000000000000e+00 4.696617883913838411e-08 1.121982673448748474e-06
8.100000000000000000e+01 1.807654891537520576e-04 0.000000000000000000e+00 4.696619349407312415e-08 1.121992370522853610e-06
8.200000000000000000e+01 1.766271287045629592e-04 0.000000000000000000e+00 4.696620833106045701e-08 1.122002188128675433e-06
8.300000000000000000e+01 1.726339812946985465e-04 0.000000000000000000e+00 4.696622335010057462e-08 1.122012126268850119e-06
8.400000000000000000e+01 1.687792805938818203e-04 0.000000000000000000e+00 4.696623855119356299e-08 1.122022184946046459e-06
8.500000000000000000e+01 1.650566510685328131e-04 0.000000000000000000e+00 4.696625393433960079e-08 1.122032364162965005e-06
8.600000000000000000e+01 1.614600831657756873e-04 0.000000000000000000e+00 4.696626949953881375e-08 1.122042663922340191e-06
8.700000000000000000e+01 1.579839068521080503e-04 0.000000000000000000e+00 4.696628524679133423e-08 1.122053084226936520e-06
8.800000000000000000e+01 1.546227709160727165e-04 0.000000000000000000e+00 4.696630117609737399e-08 1.122063625079552379e-06
8.900000000000000000e+01 1.513716200388465444e-04 0.000000000000000000e+00 4.696631728745701242e-08 1.122074286483019186e-06
9.000000000000000000e+01 1.482256769196838107e-04 0.000000000000000000e+00 4.696633358087042159e-08 1.122085068440198643e-06
9.100000000000000000e+01 1.451804227234051786e-04 0.000000000000000000e+00 4.696635005633776031e-08 1.122095970953986330e-06
9.200000000000000000e+01 1.422315825796660550e-04 0.000000000000000000e+00 4.696636671385915432e-08 1.122106994027310442e-06
9.300000000000000000e+01 1.393751084356981509e-04 0.000000000000000000e+00 4.696638355343480876e-08 1.122118137663130087e-06
9.400000000000000000e+01 1.366071661902971621e-04 0.000000000000000000e+00 4.696640057506484935e-08 1.122129401864438258e-06
9.500000000000000000e+01 1.339241214278403310e-04 0.000000000000000000e+00 4.696641777874941506e-08 1.122140786634259708e-06
9.600000000000000000e+01 1.313225286678763903e-04 0.000000000000000000e+00 4.696643516448872428e-08 1.122152291975650955e-06
9.700000000000000000e+01 1.287991181890792082e-04 0.000000000000000000e+00 4.696645273228288949e-08 1.122163917891701977e-06
9.800000000000000000e+01 1.263507877877424106e-04 0.000000000000000000e+00 4.696647048213208937e-08 1.122175664385534512e-06
9.900000000000000000e+01 1.239745906357272325e-04 0.000000000000000000e+00 4.696648841403648935e-08 1.122187531460303335e-06
1.000000000000000000e+02 1.216677283109470322e-04 0.000000000000000000e+00 4.696650652799627473e-08 1.122199519119194773e-06
1.010000000000000000e+02 1.194275405616989391e-04 0.000000000000000000e+00 4.696652482401157784e-08 1.122211627365427550e-06
1.020000000000000000e+02 1.172514990665084758e-04 0.000000000000000000e+00 4.696654330208261046e-08 1.122223856202253427e-06
1.030000000000000000e+02 1.151371985499247981e-04 0.000000000000000000e+00 4.696656196220950492e-08 1.122236205632955925e-06
1.040000000000000000e+02 1.130823509811854121e-04 0.000000000000000000e+00 4.696658080439247299e-08 1.122248675660851815e-06
1.050000000000000000e+02 1.110847789616245556e-04 0.000000000000000000e+00 4.696659982863166024e-08 1.122261266289288994e-06
1.060000000000000000e+02 1.091424091096862927e-04 0.000000000000000000e+00 4.696661903492724536e-08 1.122273977521649241e-06
1.070000000000000000e+02 1.072532670739812009e-04 0.000000000000000000e+00 4.696663842327943348e-08 1.122286809361345253e-06
1.080000000000000000e+02 1.054154719904596213e-04 0.000000000000000000e+00 4.696665799368837680e-08 1.122299761811822970e-06
1.090000000000000000e+02 1.036272319722207451e-04 0.000000000000000000e+00 4.696667774615429371e-08 1.122312834876561157e-06
1.100000000000000000e+02 1.018868384340915705e-04 0.000000000000000000e+00 4.696669768067734300e-08 1.122326028559069495e-06
1.110000000000000000e+02 1.001926627244134659e-04 0.000000000000000000e+00 4.696671779725770999e-08 1.122339342862891759e-06
1.120000000000000000e+02 9.854315145535927595e-05 0.000000000000000000e+00 4.696673809589557995e-08 1.122352777791602003e-06
1.130000000000000000e+02 9.693682288032984306e-05 0.000000000000000000e+00 4.696675857659113817e-08 1.122366333348809858e-06
1.140000000000000000e+02 9.537226298275862445e-05 0.000000000000000000e+00 4.696677923934460964e-08 1.122380009538154179e-06
1.150000000000000000e+02 9.384812148611821659e-05 0.000000000000000000e+00 4.696680008415613996e-08 1.122393806363307489e-06
1.160000000000000000e+02 9.236310967326405138e-05 0.000000000000000000e+00 4.696682111102596734e-08 1.122407723827974920e-06
1.170000000000000000e+02 9.091599628252832474e-05 0.000000000000000000e+00 4.696684231995427708e-08 1.122421761935894218e-06
