# ells, tt, te, ee, bb
1.140000000000000000e+02 2.348338961967229820e-08 0.000000000000000000e+00 4.696677923934460964e-08 1.122380009538154179e-06
1.150000000000000000e+02 2.348340004207806998e-08 0.000000000000000000e+00 4.696680008415613996e-08 1.122393806363307489e-06
1.160000000000000000e+02 2.348341055551298367e-08 0.000000000000000000e+00 4.696682111102596734e-08 1.122407723827974920e-06
1.170000000000000000e+02 2.348342115997712862e-08 0.000000000000000000e+00 4.696684231995427708e-08 1.122421761935894218e-06
1.180000000000000000e+02 2.348343185547061400e-08 0.000000000000000000e+00 4.696686371094122800e-08 1.122435920690834891e-06
1.190000000000000000e+02 2.348344264199353578e-08 0.000000000000000000e+00 4.696688528398707155e-08 1.122450200096599482e-06
1.200000000000000000e+02 2.348345351954598328e-08 0.000000000000000000e+00 4.696690703909196656e-08 1.122464600157021874e-06
1.210000000000000000e+02 2.348346448812807563e-08 0.000000000000000000e+00 4.696692897625616449e-08 1.122479120875969195e-06
1.220000000000000000e+02 2.348347554773991538e-08 0.000000000000000000e+00 4.696695109547984400e-08 1.122493762257341185e-06
1.230000000000000000e+02 2.348348669838158858e-08 0.000000000000000000e+00 4.696697339676319702e-08 1.122508524305069349e-06
1.240000000000000000e+02 2.348349794005322095e-08 0.000000000000000000e+00 4.696699588010642867e-08 1.122523407023118222e-06
1.250000000000000000e+02 2.348350927275489190e-08 0.000000000000000000e+00 4.696701854550979042e-08 1.122538410415484531e-06
1.260000000000000000e+02 2.348352069648673047e-08 0.000000000000000000e+00 4.696704139297344770e-08 1.122553534486195917e-06
1.270000000000000000e+02 2.348353221124882930e-08 0.000000000000000000e+00 4.696706442249767184e-08 1.122568779239316021e-06
1.280000000000000000e+02 2.348354381704128766e-08 0.000000000000000000e+00 4.696708763408258856e-08 1.122584144678937494e-06
1.290000000000000000e+02 2.348355551386425113e-08 0.000000000000000000e+00 4.696711102772850227e-08 1.122599630809186233e-06
1.300000000000000000e+02 2.348356730171779912e-08 0.000000000000000000e+00 4.696713460343558501e-08 1.122615237634221594e-06
1.310000000000000000e+02 2.348357918060203089e-08 0.000000000000000000e+00 4.696715836120406178e-08 1.122630965158235119e-06
1.320000000000000000e+02 2.348359115051707879e-08 0.000000000000000000e+00 4.696718230103416420e-08 1.122646813385449057e-06
1.330000000000000000e+02 2.348360321146305863e-08 0.000000000000000000e+00 4.696720642292611725e-08 1.122662782320120593e-06
1.340000000000000000e+02 2.348361536344006304e-08 0.000000000000000000e+00 4.696723072688013270e-08 1.122678871966537622e-06
1.350000000000000000e+02 2.348362760644822438e-08 0.000000000000000000e+00 4.696725521289643553e-08 1.122695082329021070e-06
1.360000000000000000e+02 2.348363994048763861e-08 0.000000000000000000e+00 4.696727988097529045e-08 1.122711413411924050e-06
1.370000000000000000e+02 2.348365236555843806e-08 0.000000000000000000e+00 4.696730473111686289e-08 1.122727865219631653e-06
1.380000000000000000e+02 2.348366488166072532e-08 0.000000000000000000e+00 4.696732976332145064e-08 1.122744437756563484e-06
1.390000000000000000e+02 2.348367748879461618e-08 0.000000000000000000e+00 4.696735497758925883e-08 1.122761131027168797e-06
1.400000000000000000e+02 2.348369018696024630e-08 0.000000000000000000e+00 4.696738037392051246e-08 1.122777945035931359e-06
1.410000000000000000e+02 2.348370297615772819e-08 0.000000000000000000e+00 4.696740595231543652e-08 1.122794879787365645e-06
1.420000000000000000e+02 2.348371585638716109e-08 0.000000000000000000e+00 4.696743171277432218e-08 1.122811935286020856e-06
1.430000000000000000e+02 2.348372882764868399e-08 0.000000000000000000e+00 4.696745765529736135e-08 1.122829111536475842e-06
1.440000000000000000e+02 2.348374188994241598e-08 0.000000000000000000e+00 4.696748377988483858e-08 1.122846408543343967e-06
1.450000000000000000e+02 2.348375504326847288e-08 0.000000000000000000e+00 4.696751008653694577e-08 1.122863826311270360e-06
1.460000000000000000e+02 2.348376828762699366e-08 0.000000000000000000e+00 4.696753657525398070e-08 1.122881364844933184e-06
1.470000000000000000e+02 2.348378162301807757e-08 0.000000000000000000e+00 4.696756324603615515e-08 1.122899024149041095e-06
1.480000000000000000e+02 2.348379504944186028e-08 0.000000000000000000e+00 4.696759009888372717e-08 1.122916804228337900e-06
1.490000000000000000e+02 2.348380856689848074e-08 0.000000000000000000e+00 4.696761713379696810e-08 1.122934705087597902e-06
1.500000000000000000e+02 2.348382217538803823e-08 0.000000000000000000e+00 4.696764435077606984e-08 1.122952726731628436e-06
1.510000000000000000e+02 2.348383587491068494e-08 0.000000000000000000e+00 4.696767174982135664e-08 1.122970869165269236e-06
1.520000000000000000e+02 2.348384966546652013e-08 0.000000000000000000e+00 4.696769933093305349e-08 1.122989132393393494e-06
1.530000000000000000e+02 2.348386354705570593e-08 0.000000000000000000e+00 4.696772709411140524e-08 1.123007516420904685e-06
1.540000000000000000e+02 2.348387751967834491e-08 0.000000000000000000e+00 4.696775503935670306e-08 1.123026021252740798e-06
1.550000000000000000e+02 2.348389158333459259e-08 0.000000000000000000e+00 4.696778316666918518e-08 1.123044646893871376e-06
1.560000000000000000e+02 2.348390573802455153e-08 0.000000000000000000e+00 4.696781147604911629e-08 1.123063393349298149e-06
1.570000000000000000e+02 2.348391998374837724e-08 0.000000000000000000e+00 4.696783996749676109e-08 1.123082260624055668e-06
1.580000000000000000e+02 2.348393432050618883e-08 0.000000000000000000e+00 4.696786864101240414e-08 1.123101248723211731e-06
1.590000000000000000e+02 2.348394874829812859e-08 0.000000000000000000e+00 4.696789749659626380e-08 1.123120357651864631e-06
1.600000000000000000e+02 2.348396326712432886e-08 0.000000000000000000e+00 4.696792653424866433e-08 1.123139587415146962e-06
1.610000000000000000e+02 2.348397787698492198e-08 0.000000000000000000e+00 4.696795575396984397e-08 1.123158938018222874e-06
1.620000000000000000e+02 2.348399257788004693e-08 0.000000000000000000e+00 4.696798515576008063e-08 1.123178409466289548e-06
1.630000000000000000e+02 2.348400736980983275e-08 0.000000000000000000e+00 4.696801473961967873e-08 1.123198001764576990e-06
1.640000000000000000e+02 2.348402225277441840e-08 0.000000000000000000e+00 4.696804450554886327e-08 1.123217714918344427e-06
1.650000000000000000e+02 2.348403722677397262e-08 0.000000000000000000e+00 4.696807445354793863e-08 1.123237548932888992e-06
1.660000000000000000e+02 2.348405229180859138e-08 0.000000000000000000e+00 4.696810458361719599e-08 1.123257503813536403e-06
1.670000000000000000e+02 2.348406744787845002e-08 0.000000000000000000e+00 4.696813489575690004e-08 1.123277579565645416e-06
1.680000000000000000e+02 2.348408269498366437e-08 0.000000000000000000e+00 4.696816538996734197e-08 1.123297776194608241e-06
1.690000000000000000e+02 2.348409803312440315e-08 0.000000000000000000e+00 4.696819606624881292e-08 1.123318093705848431e-06
1.700000000000000000e+02 2.348411346230077887e-08 0.000000000000000000e+00 4.696822692460157098e-08 1.123338532104823630e-06
1.710000000000000000e+02 2.348412898251295697e-08 0.000000000000000000e+00 4.696825796502592718e-08 1.123359091397021978e-06
1.720000000000000000e+02 2.348414459376106648e-08 0.000000000000000000e+00 4.696828918752215944e-08 1.123379771587965493e-06
1.730000000000000000e+02 2.348416029604527616e-08 0.000000000000000000e+00 4.696832059209055893e-08 1.123400572683208806e-06
1.740000000000000000e+02 2.348417608936571503e-08 0.000000000000000000e+00 4.696835217873142344e-08 1.123421494688337464e-06
1.750000000000000000e+02 2.348419197372253861e-08 0.000000000000000000e+00 4.696838394744507722e-08 1.123442537608971953e-06
1.760000000000000000e+02 2.348420794911587925e-08 0.000000000000000000e+00 4.696841589823175850e-08 1.123463701450761773e-06
1.770000000000000000e+02 2.348422401554589908e-08 0.000000000000000000e+00 4.696844803109182463e-08 1.123484986219392843e-06
1.780000000000000000e+02 2.348424017301275360e-08 0.000000000000000000e+00 4.696848034602550720e-08 1.123506391920580730e-06
1.790000000000000000e+02 2.348425642151658509e-08 0.000000000000000000e+00 4.696851284303318342e-08 1.123527918560074670e-06
1.800000000000000000e+02 2.348427276105755569e-08 0.000000000000000000e+00 4.696854552211511137e-08 1.123549566143656086e-06
1.810000000000000000e+02 2.348428919163579111e-08 0.000000000000000000e+00 4.696857838327158883e-08 1.123571334677139860e-06
1.820000000000000000e+02 2.348430571325147996e-08 0.000000000000000000e+00 4.696861142650295330e-08 1.123593224166371578e-06
1.830000000000000000e+02 2.348432232590475127e-08 0.000000000000000000e+00 4.696864465180950917e-08 1.123615234617230707e-06
1.840000000000000000e+02 2.348433902959575726e-08 0.000000000000000000e+00 4.696867805919152775e-08 1.123637366035628478e-06
1.850000000000000000e+02 2.348435582432467989e-08 0.000000000000000000e+00 4.696871164864937302e-08 1.123659618427509581e-06
1.860000000000000000e+02 2.348437271009165483e-08 0.000000000000000000e+00 4.696874542018330966e-08 1.123681991798849409e-06
1.870000000000000000e+02 2.348438968689684090e-08 0.000000000000000000e+00 4.696877937379368179e-08 1.123704486155657873e-06
1.880000000000000000e+02 2.348440675474041014e-08 0.000000000000000000e+00 4.696881350948082689e-08 1.123727101503976435e-06
1.890000000000000000e+02 2.348442391362250814e-08 0.000000000000000000e+00 4.696884782724500967e-08 1.123749837849879804e-06
1.900000000000000000e+02 2.348444116354329373e-08 0.000000000000000000e+00 4.696888232708660069e-08 1.123772695199473605e-06
1.910000000000000000e+02 2.348445850450294556e-08 0.000000000000000000e+00 4.696891700900588451e-08 1.123795673558896921e-06
1.920000000000000000e+02 2.348447593650160592e-08 0.000000000000000000e+00 4.696895187300322508e-08 1.123818772934321869e-06
1.930000000000000000e+02 2.348449345953944025e-08 0.000000000000000000e+00 4.696898691907890035e-08 1.123841993331952755e-06
1.940000000000000000e+02 2.348451107361662721e-08 0.000000000000000000e+00 4.696902214723325442e-08 1.123865334758026281e-06
1.950000000000000000e+02 2.348452877873330908e-08 0.000000000000000000e+00 4.696905755746663139e-08 1.123888797218810915e-06
1.960000000000000000e+02 2.348454657488966783e-08 0.000000000000000000e+00 4.696909314977936214e-08 1.123912380720609218e-06
1.970000000000000000e+02 2.348456446208586891e-08 0.000000000000000000e+00 4.696912892417175106e-08 1.123936085269755301e-06
1.980000000000000000e+02 2.348458244032207114e-08 0.000000000000000000e+00 4.696916488064415551e-08 1.123959910872616100e-06
1.990000000000000000e+02 2.348460050959845980e-08 0.000000000000000000e+00 4.696920101919691298e-08 1.123983857535589890e-06
2.000000000000000000e+02 2.348461866991516723e-08 0.000000000000000000e+00 4.696923733983033447e-08 1.124007925265109886e-06
2.010000000000000000e+02 2.348463692127239198e-08 0.000000000000000000e+00 4.696927384254478395e-08 1.124032114067639796e-06
2.020000000000000000e+02 2.348465526367030607e-08 0.000000000000000000e+00 4.696931052734059891e-08 1.124056423949676363e-06
2.030000000000000000e+02 2.348467369710906835e-08 0.000000000000000000e+00 4.696934739421812347e-08 1.124080854917750000e-06
2.040000000000000000e+02 2.348469222158885086e-08 0.000000000000000000e+00 4.696938444317768848e-08 1.124105406978421823e-06
2.050000000000000000e+02 2.348471083710983226e-08 0.000000000000000000e+00 4.696942167421966452e-08 1.124130080138287255e-06
2.060000000000000000e+02 2.348472954367218131e-08 0.000000000000000000e+00 4.696945908734436925e-08 1.124154874403972634e-06
2.070000000000000000e+02 2.348474834127608661e-08 0.000000000000000000e+00 4.696949668255215998e-08 1.124179789782137969e-06
2.080000000000000000e+02 2.348476722992170366e-08 0.000000000000000000e+00 4.696953445984340731e-08 1.124204826279475243e-06
2.090000000000000000e+02 2.348478620960921113e-08 0.000000000000000000e+00 4.696957241921845534e-08 1.124229983902709687e-06
2.100000000000000000e+02 2.348480528033880424e-08 0.000000000000000000e+00 4.696961056067762171e-08 1.124255262658598506e-06
2.110000000000000000e+02 2.348482444211065173e-08 0.000000000000000000e+00 4.696964888422129023e-08 1.124280662553931515e-06
2.120000000000000000e+02 2.348484369492492897e-08 0.000000000000000000e+00 4.696968738984985795e-08 1.124306183595530718e-06
2.130000000000000000e+02 2.348486303878180801e-08 0.000000000000000000e+00 4.696972607756361602e-08 1.124331825790252212e-06
