# ells, tt, te, ee, bb
7.300000000000000000e+01 1.692786941778254799e-07 0.000000000000000000e+00 3.385573883556511715e-07 3.385573883556511715e-07
7.400000000000000000e+01 1.692799851448776167e-07 0.000000000000000000e+00 3.385599702897552864e-07 3.385599702897552864e-07
7.500000000000000000e+01 1.692812936843519810e-07 0.000000000000000000e+00 3.385625873687040680e-07 3.385625873687040680e-07
7.600000000000000000e+01 1.692826197965830450e-07 0.000000000000000000e+00 3.385652395931660900e-07 3.385652395931660900e-07
7.700000000000000000e+01 1.692839634819092512e-07 0.000000000000000000e+00 3.385679269638186084e-07 3.385679269638186084e-07
7.800000000000000000e+01 1.692853247406740980e-07 0.000000000000000000e+00 3.385706494813483549e-07 3.385706494813483549e-07
7.900000000000000000e+01 1.692867035732253189e-07 0.000000000000000000e+00 3.385734071464507436e-07 3.385734071464507436e-07
8.000000000000000000e+01 1.692880999799151207e-07 0.000000000000000000e+00 3.385761999598302414e-07 3.385761999598302414e-07
8.100000000000000000e+01 1.692895139611002102e-07 0.000000000000000000e+00 3.385790279222004204e-07 3.385790279222004204e-07
8.200000000000000000e+01 1.692909455171418470e-07 0.000000000000000000e+00 3.385818910342837998e-07 3.385818910342837998e-07
8.300000000000000000e+01 1.692923946484056845e-07 0.000000000000000000e+00 3.385847892968113690e-07 3.385847892968113690e-07
8.400000000000000000e+01 1.692938613552619292e-07 0.000000000000000000e+00 3.385877227105240172e-07 3.385877227105240172e-07
8.500000000000000000e+01 1.692953456380854460e-07 0.000000000000000000e+00 3.385906912761708921e-07 3.385906912761708921e-07
8.600000000000000000e+01 1.692968474972550705e-07 0.000000000000000000e+00 3.385936949945102998e-07 3.385936949945102998e-07
8.700000000000000000e+01 1.692983669331548261e-07 0.000000000000000000e+00 3.385967338663097582e-07 3.385967338663097582e-07
8.800000000000000000e+01 1.692999039461727600e-07 0.000000000000000000e+00 3.385998078923454670e-07 3.385998078923454670e-07
8.900000000000000000e+01 1.693014585367013658e-07 0.000000000000000000e+00 3.386029170734028376e-07 3.386029170734028376e-07
9.000000000000000000e+01 1.693030307051379552e-07 0.000000000000000000e+00 3.386060614102758574e-07 3.386060614102758574e-07
9.100000000000000000e+01 1.693046204518840745e-07 0.000000000000000000e+00 3.386092409037682549e-07 3.386092409037682549e-07
9.200000000000000000e+01 1.693062277773459026e-07 0.000000000000000000e+00 3.386124555546919111e-07 3.386124555546919111e-07
