# ells, tt, te, ee, bb, kk
5.200000000000000000e+01 3.334372128555776360e+00 3.995536164987706818e-04 3.073056676903602622e-04 8.943758642404103677e-07 2.087280569020536194e-07
5.300000000000000000e+01 3.256051501091497435e+00 -8.703507841301725905e-05 3.142214010919004686e-04 8.944427004767658959e-07 2.078534002928228073e-07
5.400000000000000000e+01 3.181935720602474316e+00 -5.691335140053663602e-04 3.210533517392485849e-04 8.945018666494316637e-07 2.069540475115051708e-07
5.500000000000000000e+01 3.111557558054824035e+00 -1.045786109551867082e-03 3.278189683346763978e-04 8.945542843855724174e-07 2.060382510018548093e-07
5.600000000000000000e+01 3.044459225608939779e+00 -1.514846666287198189e-03 3.345074245685263330e-04 8.946008880603117324e-07 2.051074656041549624e-07
5.700000000000000000e+01 2.980228161123880781e+00 -1.974179380916239474e-03 3.411062866100248131e-04 8.946426157203737605e-07 2.041613531547981109e-07
5.800000000000000000e+01 2.918667081115645434e+00 -2.422149432012059983e-03 3.475892698691778219e-04 8.946803998183769026e-07 2.032002310143828153e-07
5.900000000000000000e+01 2.859657634975332652e+00 -2.858579180204289406e-03 3.539382277885165496e-04 8.947151617240850859e-07 2.022247910274547289e-07
6.000000000000000000e+01 2.803335508731195080e+00 -3.287927154494120572e-03 3.601565520282425472e-04 8.947478022211334712e-07 2.012362902754334185e-07
6.100000000000000000e+01 2.749805913564696169e+00 -3.714138952313155925e-03 3.662527088907509124e-04 8.947791942692690314e-07 2.002361994065070737e-07
6.200000000000000000e+01 2.698830191387488142e+00 -4.136397591285908247e-03 3.722246483387162564e-04 8.948101766286785009e-07 1.992255605524114678e-07
6.300000000000000000e+01 2.650133416137275599e+00 -4.552983329201966932e-03 3.780697139613950247e-04 8.948415466084947390e-07 1.982053658798596505e-07
6.400000000000000000e+01 2.603444691171039160e+00 -4.962388262849366273e-03 3.837848125968939313e-04 8.948740542672901476e-07 1.971764695942354071e-07
6.500000000000000000e+01 2.558552218781193321e+00 -5.363390166147886245e-03 3.893708447781612093e-04 8.949083965828052174e-07 1.961399770288836687e-07
6.600000000000000000e+01 2.515306259652147158e+00 -5.755248879884989656e-03 3.948205123019944912e-04 8.949452129393132685e-07 1.950968101222747536e-07
6.700000000000000000e+01 2.473590447580624296e+00 -6.137405163220445263e-03 4.001318133364028607e-04 8.949850799173895011e-07 1.940480040005686829e-07
6.800000000000000000e+01 2.433322251283577042e+00 -6.509638061117281257e-03 4.052995423449187273e-04 8.950285078547199552e-07 1.929944531145549225e-07
