# ells, tt, te, ee, bb, kk
1.700000000000000000e+02 1.079536412180445160e+00 -9.091204717172913369e-03 2.001875255384318367e-04 1.623156139712806979e-07 1.053927781950543880e-07
1.710000000000000000e+02 1.072777509683253250e+00 -8.880391703011672813e-03 1.955069591637045379e-04 1.621914890586686518e-07 1.048181813645765470e-07
1.720000000000000000e+02 1.066022353803862455e+00 -8.667990565330144226e-03 1.909008994840171683e-04 1.620660494423680480e-07 1.042483056994594818e-07
1.730000000000000000e+02 1.059267550677737146e+00 -8.454084597252451219e-03 1.863724034093706299e-04 1.619393746923954213e-07 1.036830919762463827e-07
1.740000000000000000e+02 1.052512925486106088e+00 -8.238769237786493574e-03 1.819243586301309650e-04 1.618115722309331065e-07 1.031225425508665894e-07
1.750000000000000000e+02 1.045759826366731815e+00 -8.022166481374852151e-03 1.775625220029809119e-04 1.616827763654520349e-07 1.025666471943729628e-07
1.760000000000000000e+02 1.039006543702486018e+00 -7.804348403416165939e-03 1.732878643090536314e-04 1.615531470757358840e-07 1.020153593760385656e-07
1.770000000000000000e+02 1.032252925310240599e+00 -7.585399144123418542e-03 1.691057240129078285e-04 1.614228685602264265e-07 1.014686331049808655e-07
1.780000000000000000e+02 1.025497360761394416e+00 -7.365414189229060188e-03 1.650182382938043780e-04 1.612921475447696005e-07 1.009264943034773651e-07
1.790000000000000000e+02 1.018741208270764087e+00 -7.144470715532035519e-03 1.610274147669702826e-04 1.611612113876852535e-07 1.003888969011557384e-07
1.800000000000000000e+02 1.011984333910572964e+00 -6.922671521418282715e-03 1.571380025028883034e-04 1.610303059974414625e-07 9.985579535452065228e-08
1.810000000000000000e+02 1.005225192775818677e+00 -6.700115235301233770e-03 1.533530896429138673e-04 1.608996935808503451e-07 9.932721490227509475e-08
1.820000000000000000e+02 9.984651102544943591e-01 -6.476882468133781517e-03 1.496755926673523618e-04 1.607696502505285534e-07 9.880308662394820803e-08
1.830000000000000000e+02 9.917039904542306328e-01 -6.253064204151875111e-03 1.461068708492068607e-04 1.606404635594698672e-07 9.828340829755071504e-08
1.840000000000000000e+02 9.849404571851618773e-01 -6.028760443693804982e-03 1.426509016290769798e-04 1.605124298514744664e-07 9.776815036611095360e-08
1.850000000000000000e+02 9.781759278348933773e-01 -5.804012586627309983e-03 1.393114465558016222e-04 1.603858516520930590e-07 9.725724481736440760e-08
1.860000000000000000e+02 9.714090760373295108e-01 -5.578940942157497966e-03 1.360893834506694822e-04 1.602610349760417023e-07 9.675063555333142299e-08
1.870000000000000000e+02 9.646412872961314111e-01 -5.353607746265077322e-03 1.329869732693737621e-04 1.601382866324542028e-07 9.624831214307100785e-08
1.880000000000000000e+02 9.578725755611410264e-01 -5.128112116401933006e-03 1.300080491395477972e-04 1.600179115502343681e-07 9.575018442306763834e-08
1.890000000000000000e+02 9.511016546643862313e-01 -4.902523088638650883e-03 1.271546830028556167e-04 1.599002101546566389e-07 9.525625307171979573e-08
1.900000000000000000e+02 9.443298647966905657e-01 -4.676932583221759046e-03 1.244293335210429070e-04 1.597854758066036415e-07 9.476645079692837510e-08
