# ells, tt, te, ee, bb, kk
3.200000000000000000e+01 6.476863383003757413e+00 1.143029491037218098e-02 1.589227363618706294e-04 4.247969222904433595e-07 2.179170117947587509e-07
3.300000000000000000e+01 6.191917184580872480e+00 1.081989468315713854e-02 1.664062241453775979e-04 4.250483208948769729e-07 2.180615998309707263e-07
3.400000000000000000e+01 5.927542779347740876e+00 1.024005710085904020e-02 1.738476108827698293e-04 4.252863421812102952e-07 2.180960793863326454e-07
3.500000000000000000e+01 5.684414959902984066e+00 9.650032077947120340e-03 1.813687635087040436e-04 4.255103736077040325e-07 2.180530463080980787e-07
3.600000000000000000e+01 5.461108861249993396e+00 9.054429984300388715e-03 1.889302352096523959e-04 4.257199101139909619e-07 2.179507708899075350e-07
3.700000000000000000e+01 5.251506783104985310e+00 8.481104423100953305e-03 1.965124065955769551e-04 4.259145572202001314e-07 2.177521742495262440e-07
3.800000000000000000e+01 5.057327790153114400e+00 7.908124468626596612e-03 2.040501763644201379e-04 4.260940300195881994e-07 2.174850369356406567e-07
3.900000000000000000e+01 4.877539721322803778e+00 7.331312155114122486e-03 2.115337955282518031e-04 4.262581545347824905e-07 2.171577223991936732e-07
4.000000000000000000e+01 4.710137060793848640e+00 6.753800570365267077e-03 2.189711985253454832e-04 4.264068658493559099e-07 2.167678343783947962e-07
4.100000000000000000e+01 4.553453215188878467e+00 6.178543269833576372e-03 2.263834256007062659e-04 4.265402047903411433e-07 2.163167286128516407e-07
4.200000000000000000e+01 4.406655187400817297e+00 5.609205806196488828e-03 2.338404118806421930e-04 4.266583162479788640e-07 2.158198699509900793e-07
4.300000000000000000e+01 4.268982785282722681e+00 5.049347227249006108e-03 2.413851444645242670e-04 4.267614459766157982e-07 2.152897813969945126e-07
4.400000000000000000e+01 4.139440565803956140e+00 4.502882912165428846e-03 2.489450847882931223e-04 4.268499348825874855e-07 2.147133651888911784e-07
4.500000000000000000e+01 4.017280918231284303e+00 3.971237128866727910e-03 2.564424612088973083e-04 4.269242151982779234e-07 2.140782271781032844e-07
4.600000000000000000e+01 3.902222851094175216e+00 3.448180371003937116e-03 2.638590500968583251e-04 4.269848043516563013e-07 2.133994038257885371e-07
4.700000000000000000e+01 3.793996578137670106e+00 2.927880195958110308e-03 2.711887075548268552e-04 4.270322992888569835e-07 2.126939778985777157e-07
4.800000000000000000e+01 3.692040359683154804e+00 2.409939664998749041e-03 2.784398997425751579e-04 4.270673694954021585e-07 2.119584363357407699e-07
4.900000000000000000e+01 3.595721031308447113e+00 1.895746188922280617e-03 2.856217696834983141e-04 4.270907494547919595e-07 2.111874526943186993e-07
5.000000000000000000e+01 3.504223817865012691e+00 1.388594891213745103e-03 2.927510395310967692e-04 4.271032324619454891e-07 2.103890986772676694e-07
5.100000000000000000e+01 3.416977231826144656e+00 8.907083746211211630e-04 2.998330562017410697e-04 4.271056605883285419e-07 2.095713151235747969e-07
5.200000000000000000e+01 3.334124327367329776e+00 3.997106726765576375e-04 3.068447440519414971e-04 4.270989195859872421e-07 2.087280569020536194e-07
5.300000000000000000e+01 3.255805408770064524e+00 -8.688707091202944606e-05 3.137608056305382512e-04 4.270839274380611290e-07 2.078534002928228073e-07
5.400000000000000000e+01 3.181691348394096508e+00 -5.689954567010767870e-04 3.205930997796313194e-04 4.270616278431956098e-07 2.069540475115051708e-07
5.500000000000000000e+01 3.111314917077169895e+00 -1.045658911080826758e-03 3.273590751820291619e-04 4.270329811512075508e-07 2.060382510018548093e-07
5.600000000000000000e+01 3.044218326892845106e+00 -1.514731240932391506e-03 3.340479054780988270e-04 4.269989564630665298e-07 2.051074656041549624e-07
5.700000000000000000e+01 2.979989015652923623e+00 -1.974076647171150393e-03 3.406471567562774664e-04 4.269605228250713357e-07 2.041613531547981109e-07
5.800000000000000000e+01 2.918429699863601012e+00 -2.422060311182047763e-03 3.471305443147145765e-04 4.269186402593296756e-07 2.032002310143828153e-07
5.900000000000000000e+01 2.859422028941401628e+00 -2.858504595047848661e-03 3.534799214539572666e-04 4.268742534526236286e-07 2.022247910274547289e-07
6.000000000000000000e+01 2.803101688972879924e+00 -3.287868027906187558e-03 3.596986796616506200e-04 4.268282828817916650e-07 2.012362902754334185e-07
6.100000000000000000e+01 2.749573891228256350e+00 -3.714096206052161075e-03 3.657952850373447778e-04 4.267816175433067350e-07 2.002361994065070737e-07
6.200000000000000000e+01 2.698599977735884448e+00 -4.136372144745873412e-03 3.717676873110602317e-04 4.267351084108277718e-07 1.992255605524114678e-07
6.300000000000000000e+01 2.649905022575544944e+00 -4.552976098230527256e-03 3.776132298096796457e-04 4.266895614652574237e-07 1.982053658798596505e-07
6.400000000000000000e+01 2.603218129269068815e+00 -4.962400158612163825e-03 3.833288190796539283e-04 4.266457318840383323e-07 1.971764695942354071e-07
6.500000000000000000e+01 2.558327500293856360e+00 -5.363422094039444268e-03 3.889153553333144614e-04 4.266043183673480927e-07 1.961399770288836687e-07
6.600000000000000000e+01 2.515083396536791582e+00 -5.755301738485750843e-03 3.943655400184579930e-04 4.265659585724772654e-07 1.950968101222747536e-07
6.700000000000000000e+01 2.473369452011925151e+00 -6.137479843299357800e-03 3.996773709259048208e-04 4.265312242783166976e-07 1.940480040005686829e-07
6.800000000000000000e+01 2.433103135665755978e+00 -6.509735444678950780e-03 4.048456421144015034e-04 4.265006179635811626e-07 1.929944531145549225e-07
6.900000000000000000e+01 2.394293297130963616e+00 -6.872868612674979186e-03 4.098658753773714810e-04 4.264745700268967247e-07 1.919366948663872350e-07
7.000000000000000000e+01 2.356986256842510841e+00 -7.228084079645722380e-03 4.147346272904983439e-04 4.264534357588605532e-07 1.908751723651199928e-07
7.100000000000000000e+01 2.321192378453737604e+00 -7.576519783740348103e-03 4.194519236850285764e-04 4.264374943320724518e-07 1.898103515313596295e-07
7.200000000000000000e+01 2.286935218686320770e+00 -7.919180394359166472e-03 4.240172454979744912e-04 4.264269473698011154e-07 1.887426987395688460e-07
7.300000000000000000e+01 2.254197865766114361e+00 -8.256717826722740836e-03 4.284287383216066098e-04 4.264219188826992270e-07 1.876726809119471366e-07
7.400000000000000000e+01 2.222844153693874780e+00 -8.588515952671562856e-03 4.326783465326398568e-04 4.264224553730810494e-07 1.866008089175508318e-07
7.500000000000000000e+01 2.192723660056901114e+00 -8.913520792620144295e-03 4.367593660713093846e-04 4.264285267817494586e-07 1.855274545185281296e-07
7.600000000000000000e+01 2.163615782358483397e+00 -9.230418080069175898e-03 4.406676188655923995e-04 4.264400288416973755e-07 1.844532543049684280e-07
7.700000000000000000e+01 2.135350382015140713e+00 -9.538059714690638041e-03 4.444037484195695440e-04 4.264567843180823145e-07 1.833787912701422856e-07
7.800000000000000000e+01 2.107916492422604371e+00 -9.836717305235347444e-03 4.479671548093183209e-04 4.264785464208036498e-07 1.823045423791015564e-07
7.900000000000000000e+01 2.081361725095289383e+00 -1.012694827910448625e-02 4.513583636120736754e-04 4.265050022153035467e-07 1.812311343960417686e-07
8.000000000000000000e+01 2.055705841687518465e+00 -1.040941570342940152e-02 4.545781685463400491e-04 4.265357763630739859e-07 1.801591303217600371e-07
8.100000000000000000e+01 2.030951034088547491e+00 -1.068438183005944973e-02 4.576275972003982385e-04 4.265704354820331927e-07 1.790890520516305490e-07
8.200000000000000000e+01 2.007031809339554940e+00 -1.095148948404877330e-02 4.605085205828284077e-04 4.266084935635498324e-07 1.780214610012817009e-07
8.300000000000000000e+01 1.983877774000680771e+00 -1.121073272772768123e-02 4.632187297617080353e-04 4.266494161350850506e-07 1.769566143812918451e-07
8.400000000000000000e+01 1.961452466206316636e+00 -1.146193220219895136e-02 4.657564635346281658e-04 4.266926265432796411e-07 1.758946225285734735e-07
8.500000000000000000e+01 1.939715175631123723e+00 -1.170525739200522879e-02 4.681197664968481651e-04 4.267375115893654112e-07 1.748358019595638790e-07
8.600000000000000000e+01 1.918634005581552504e+00 -1.194056319460385859e-02 4.703090113301335268e-04 4.267834274527420265e-07 1.737802241654706956e-07
8.700000000000000000e+01 1.898166688752000564e+00 -1.216791293475677146e-02 4.723223719116172886e-04 4.268297059373204189e-07 1.727281654326080219e-07
8.800000000000000000e+01 1.878285671365804488e+00 -1.238737653560978424e-02 4.741590491026555199e-04 4.268756608270833108e-07 1.716797808555340962e-07
