# ells, tt, te, ee, bb, kk
1.500000000000000000e+01 2.218689288068235044e+01 2.533585501089550759e-02 6.505096299748144904e-05 1.922418423352109083e-06 1.916674513733409813e-07
1.600000000000000000e+01 1.979316684940933158e+01 2.379067580958049016e-02 6.340121734459221896e-05 1.923617560990654006e-06 1.952070373239480790e-07
1.700000000000000000e+01 1.782122619589883072e+01 2.244722514287439061e-02 6.403627590099269368e-05 1.924867415311457876e-06 1.983458466524350606e-07
1.800000000000000000e+01 1.616253910589801279e+01 2.121586793928462861e-02 6.699527895530410558e-05 1.926164078927180694e-06 2.011774261864485075e-07
1.900000000000000000e+01 1.476469116770271306e+01 2.018039750571659977e-02 7.176547286719794146e-05 1.927503551911759008e-06 2.037091093949073928e-07
2.000000000000000000e+01 1.355646565263370995e+01 1.932258257129172013e-02 7.750861139944221362e-05 1.928881761167268764e-06 2.059467535801824850e-07
2.100000000000000000e+01 1.250709717473177740e+01 1.857156128077503202e-02 8.370941193418138075e-05 1.930294580243684814e-06 2.079275685583277779e-07
2.200000000000000000e+01 1.159148124191565721e+01 1.789620574949531140e-02 9.023825502948957730e-05 1.931737850727489859e-06 2.096899420402816527e-07
2.300000000000000000e+01 1.078716237613296158e+01 1.727668995554387105e-02 9.703832217660591120e-05 1.933207397484385974e-06 2.112526507493806033e-07
2.400000000000000000e+01 1.007563710948875801e+01 1.663731020531881988e-02 1.038966492299804410e-04 1.934699053875015249e-06 2.125889339481987447e-07
2.500000000000000000e+01 9.445185197433566771e+00 1.598899103415439213e-02 1.106737901885754093e-04 1.936208678224476562e-06 2.137582149086750117e-07
2.600000000000000000e+01 8.881819618266801442e+00 1.534368979765135532e-02 1.174916684905601795e-04 1.937732175321211864e-06 2.147726781899901884e-07
2.700000000000000000e+01 8.375449031568770408e+00 1.467999202375836268e-02 1.243744339662935768e-04 1.939265509812832657e-06 2.156204153713190123e-07
2.800000000000000000e+01 7.919936697209152499e+00 1.402948818621631288e-02 1.312875962649903770e-04 1.940804725587505231e-06 2.163263877046707717e-07
2.900000000000000000e+01 7.507237911821717624e+00 1.336616719773719986e-02 1.383381928482171072e-04 1.942345965248187641e-06 2.169047063945319207e-07
3.000000000000000000e+01 7.134072833658450463e+00 1.267925702658527672e-02 1.455625445250754611e-04 1.943885488268044015e-06 2.173692822896834776e-07
3.100000000000000000e+01 6.792216380064967751e+00 1.204199870796812850e-02 1.529304469562738186e-04 1.945419678326097159e-06 2.176849285347128516e-07
3.200000000000000000e+01 6.479574180368705250e+00 1.142681197350339448e-02 1.604357435610029759e-04 1.946945062073512436e-06 2.179171070052324363e-07
3.300000000000000000e+01 6.194609154578223809e+00 1.081627106045102149e-02 1.679193759922270883e-04 1.948458325122226408e-06 2.180616683588480202e-07
3.400000000000000000e+01 5.930215771323616103e+00 1.023629664450859296e-02 1.753608121127077585e-04 1.949956314223664233e-06 2.180961653918844113e-07
3.500000000000000000e+01 5.687068859527334652e+00 9.646139184980053599e-03 1.828819124731410992e-04 1.951436059106420909e-06 2.180531157042990489e-07
3.600000000000000000e+01 5.463743561226361400e+00 9.050409604712343278e-03 1.904432240062432888e-04 1.952894780893029047e-06 2.179508437037165643e-07
3.700000000000000000e+01 5.254122212611532561e+00 8.476962003694769529e-03 1.980251212284327037e-04 1.954329890445802204e-06 2.177522386724570677e-07
3.800000000000000000e+01 5.059923889967659072e+00 7.903865898779146096e-03 2.055624969135187773e-04 1.955739005111166833e-06 2.174851104494203230e-07
3.900000000000000000e+01 4.880116450283910723e+00 7.326943800682623326e-03 2.130455963354972628e-04 1.957119949129733384e-06 2.171578201162272937e-07
4.000000000000000000e+01 4.712694398241878524e+00 6.749329270465805226e-03 2.204823483967932206e-04 1.958470761740968853e-06 2.167679535594753077e-07
4.100000000000000000e+01 4.555991158674849828e+00 6.173976316182556989e-03 2.278937880284929453e-04 1.959789697565991294e-06 2.163168523554695886e-07
4.200000000000000000e+01 4.409173749026122024e+00 5.604550915840032961e-03 2.353498452855312261e-04 1.961075226078787486e-06 2.158199816284686354e-07
4.300000000000000000e+01 4.271481990257063543e+00 5.044612521819270487e-03 2.428935024400820462e-04 1.962326043276623135e-06 2.152898711291883792e-07
4.400000000000000000e+01 4.141920452183885715e+00 4.498076894134021321e-03 2.504522163731999224e-04 1.963541054365015273e-06 2.147134413464281209e-07
4.500000000000000000e+01 4.019741535614553385e+00 3.966368669117729603e-03 2.579482111628447283e-04 1.964719383306029740e-06 2.140783123374136818e-07
4.600000000000000000e+01 3.904664258653202769e+00 3.443258711383283266e-03 2.653632591904080281e-04 1.965860367181848243e-06 2.133995073362088472e-07
4.700000000000000000e+01 3.796418843371914154e+00 2.922914926997467917e-03 2.726912128802491632e-04 1.966963545329097897e-06 2.126940921588727304e-07
4.800000000000000000e+01 3.694443557771629028e+00 2.404940681980059173e-03 2.799405350259482478e-04 1.968028665538812642e-06 2.119585490932615609e-07
4.900000000000000000e+01 3.598105243760040040e+00 1.890723673432653362e-03 2.871203656118591764e-04 1.969055670398770241e-06 2.111875536993228599e-07
5.000000000000000000e+01 3.506589130652713493e+00 1.383559309248841079e-03 2.942474240886496450e-04 1.970044690421966294e-06 2.103891939967887999e-07
5.100000000000000000e+01 3.419323734121258340e+00 8.856704597917759107e-04 3.013270550129416273e-04 1.970996037584457159e-06 2.095714243871933919e-07
5.200000000000000000e+01 3.336452110644764435e+00 3.946814031233739539e-04 3.083361807398385520e-04 1.971910193605233991e-06 2.087281881609207835e-07
5.300000000000000000e+01 3.258114565723293499e+00 -9.189649433071735358e-05 3.152495021744841012e-04 1.972787804223881608e-06 2.078535472052640095e-07
5.400000000000000000e+01 3.183981971883637740e+00 -5.739736360294088024e-04 3.220788768832347541e-04 1.973629666772795887e-06 2.069542030550590573e-07
5.500000000000000000e+01 3.113587098955463262e+00 -1.050594266255848062e-03 3.288417526470560257e-04 1.974436719614828606e-06 2.060384096317347047e-07
5.600000000000000000e+01 3.046472156603092785e+00 -1.519612011256202830e-03 3.355273025850176037e-04 1.975210030723439319e-06 2.051076182198907093e-07
5.700000000000000000e+01 2.982224579343695670e+00 -1.978890910898604884e-03 3.421230926489827822e-04 1.975950785620468042e-06 2.041614897858157830e-07
5.800000000000000000e+01 2.920647080005499330e+00 -2.426796018989596081e-03 3.486028383812907086e-04 1.976660282054991692e-06 2.032003565481990757e-07
5.900000000000000000e+01 2.861621303417980045e+00 -2.863149589173341787e-03 3.549483937243513030e-04 1.977339907384483213e-06 2.022249236842652808e-07
6.000000000000000000e+01 2.805282929699116412e+00 -3.292410053727394016e-03 3.611631512001817809e-04 1.977991134350701051e-06 2.012364399122873535e-07
6.100000000000000000e+01 2.751737163462001146e+00 -3.718522928001023395e-03 3.672555783384707888e-04 1.978615506995945702e-06 2.002363644413726071e-07
6.200000000000000000e+01 2.700745339908396936e+00 -4.140671164207262653e-03 3.732236266953267646e-04 1.979214629966367670e-06 1.992257372552482292e-07
6.300000000000000000e+01 2.652032525815058328e+00 -4.557134969613493673e-03 3.790646418217258947e-04 1.979790155709790794e-06 1.982055506921908018e-07
6.400000000000000000e+01 2.605327816881403358e+00 -4.966406404556108697e-03 3.847755328860817930e-04 1.980343773950049715e-06 1.971766591282907630e-07
6.500000000000000000e+01 2.560419407315720708e+00 -5.367263220174794784e-03 3.903572031202374570e-04 1.980877200614551885e-06 1.961401680671636862e-07
6.600000000000000000e+01 2.517157549361022095e+00 -5.758965247744126867e-03 3.958023573872226290e-04 1.981392168693168737e-06 1.950969996167591389e-07
6.700000000000000000e+01 2.475425868083545922e+00 -6.140953249772408695e-03 4.011089972888151785e-04 1.981890416360927933e-06 1.940481890722524288e-07
6.800000000000000000e+01 2.435141823201827815e+00 -6.513006286643498004e-03 4.062719210872154925e-04 1.982373679177671713e-06 1.929946312119168704e-07
6.900000000000000000e+01 2.396314254781668929e+00 -6.875924464108363124e-03 4.112866551712970084e-04 1.982843679696344136e-06 1.919368644005588795e-07
7.000000000000000000e+01 2.358989473571098117e+00 -7.230912562608471893e-03 4.161497610982725030e-04 1.983302121637648622e-06 1.908753328670554365e-07
7.100000000000000000e+01 2.323177833524655345e+00 -7.579108580723918805e-03 4.208612700665680887e-04 1.983750680191910340e-06 1.898105036499842335e-07
7.200000000000000000e+01 2.288902881710824122e+00 -7.921517260208548600e-03 4.254206687606279600e-04 1.984190996485495934e-06 1.887428442400379418e-07
7.300000000000000000e+01 2.256147696802664804e+00 -8.258790600154952005e-03 4.298261088966842192e-04 1.984624671378017513e-06 1.876728226740265524e-07
7.400000000000000000e+01 2.224776103400401883e+00 -8.590312567412756659e-03 4.340695413468526336e-04 1.985053260471977053e-06 1.866009509341413342e-07
7.500000000000000000e+01 2.194637669924934364e+00 -8.915029288546975905e-03 4.381442689137675134e-04 1.985478269016015417e-06 1.855276014770990373e-07
7.600000000000000000e+01 2.165511785085256324e+00 -9.231626615027535565e-03 4.420461207503108758e-04 1.985901147992719590e-06 1.844534099193875260e-07
7.700000000000000000e+01 2.137228301806752828e+00 -9.538956574802514091e-03 4.457757479389936510e-04 1.986323293427481060e-06 1.833789578654351814e-07
