# ells, tt, te, ee, bb, kk
1.500000000000000000e+01 2.218689481173078448e+01 2.533585266479512071e-02 6.504787271144959072e-05 1.919325729180542571e-06 1.918609299308193888e-07
1.600000000000000000e+01 1.979316867277765724e+01 2.379067305308303626e-02 6.339812763206792423e-05 1.920524825881545120e-06 1.954076142548396043e-07
1.700000000000000000e+01 1.782122793437366681e+01 2.244722193342467767e-02 6.403318680899317580e-05 1.921774593381854332e-06 1.985529332349828609e-07
1.800000000000000000e+01 1.616254072714876955e+01 2.121586440762020936e-02 6.699219052770541373e-05 1.923071120051018608e-06 2.013905215916004900e-07
1.900000000000000000e+01 1.476469266553388415e+01 2.018039373606068596e-02 7.176238514508129554e-05 1.924410402646418263e-06 2.039277161239910123e-07
2.000000000000000000e+01 1.355646706687107184e+01 1.932257849315823992e-02 7.750552442824335539e-05 1.925788364109071992e-06 2.061703733332706211e-07
2.100000000000000000e+01 1.250709848813314906e+01 1.857155679533430484e-02 8.370632575131876994e-05 1.927200876051005518e-06 2.081557470246596007e-07
2.200000000000000000e+01 1.159148244523218985e+01 1.789620087015026881e-02 9.023516966559253514e-05 1.928643776534145359e-06 2.099222697691886491e-07
2.300000000000000000e+01 1.078716347374116680e+01 1.727668481615187920e-02 9.703523765190643626e-05 1.930112891727742989e-06 2.114887433233768930e-07
2.400000000000000000e+01 1.007563810663013903e+01 1.663730489054538603e-02 1.038935655537193782e-04 1.931604054584224829e-06 2.128283812718589408e-07
2.500000000000000000e+01 9.445186096362137462e+00 1.598898548938923470e-02 1.106707073579838552e-04 1.933113125629030208e-06 2.140006772868058634e-07
2.600000000000000000e+01 8.881820425977410949e+00 1.534368391480622935e-02 1.174885864992272739e-04 1.934636009236357496e-06 2.150177500376690836e-07
2.700000000000000000e+01 8.375449749811689770e+00 1.467998577759680942e-02 1.243713527958738058e-04 1.936168673234420560e-06 2.158678794717558691e-07
2.800000000000000000e+01 7.919937331915116729e+00 1.402948166422720438e-02 1.312845158748734303e-04 1.937707168619585809e-06 2.165758717461718126e-07
2.900000000000000000e+01 7.507238460392873236e+00 1.336616049372758505e-02 1.383351131789047886e-04 1.939247644384749080e-06 2.171560336595285755e-07
3.000000000000000000e+01 7.134073306629985289e+00 1.267925014356056923e-02 1.455594655055279709e-04 1.940786362345484399e-06 2.176221018527728500e-07
3.100000000000000000e+01 6.792216779834594931e+00 1.204199157958897072e-02 1.529273684930885764e-04 1.942319715883995840e-06 2.179390421167659770e-07
3.200000000000000000e+01 6.479574517138789069e+00 1.142680455769029199e-02 1.604326655349568552e-04 1.943844240959211763e-06 2.181722268201699349e-07
