# ells, tt, te, ee, bb, kk
1.500000000000000000e+01 2.218356582630029195e+01 2.533706667153632838e-02 6.312885831555978982e-05 0.000000000000000000e+00 1.916673991661148703e-07
1.600000000000000000e+01 1.978985804873685339e+01 2.379203701580165017e-02 6.147800474101106061e-05 0.000000000000000000e+00 1.952069777870217530e-07
1.700000000000000000e+01 1.781793647373371314e+01 2.244874208143541466e-02 6.211192350824969264e-05 0.000000000000000000e+00 1.983457808683951884e-07
1.800000000000000000e+01 1.615926924539686382e+01 2.121754643986978675e-02 6.506976134052142578e-05 0.000000000000000000e+00 2.011773559975320071e-07
1.900000000000000000e+01 1.476144185780908202e+01 2.018224280387924049e-02 6.983877130873841375e-05 0.000000000000000000e+00 2.037090435035982888e-07
2.000000000000000000e+01 1.355323757402086748e+01 1.932459918117066314e-02 7.558071415122420515e-05 0.000000000000000000e+00 2.059466932601733522e-07
2.100000000000000000e+01 1.250389091849688938e+01 1.857375310579438207e-02 8.178031445514836876e-05 0.000000000000000000e+00 2.079275140234644717e-07
2.200000000000000000e+01 1.158829735851215581e+01 1.789857620909716951e-02 8.830796020585802834e-05 0.000000000000000000e+00 2.096898941907221268e-07
2.300000000000000000e+01 1.078400134799324128e+01 1.727924198156871247e-02 9.510684052176631711e-05 0.000000000000000000e+00 2.112526106509265100e-07
2.400000000000000000e+01 1.007249938073848128e+01 1.664004606165082542e-02 1.019639990664641737e-04 0.000000000000000000e+00 2.125889027707666174e-07
2.500000000000000000e+01 9.442071148722895657e+00 1.599191221867271237e-02 1.087399978104859870e-04 0.000000000000000000e+00 2.137581932041217710e-07
2.600000000000000000e+01 8.878729580697481083e+00 1.534679712131360729e-02 1.155567683116328780e-04 0.000000000000000000e+00 2.147725821086196465e-07
2.700000000000000000e+01 8.372383277488024689e+00 1.468328574249595092e-02 1.224384686308908703e-04 0.000000000000000000e+00 2.156203563996289158e-07
2.800000000000000000e+01 7.916895451222504043e+00 1.403296802788607869e-02 1.293506167369432264e-04 0.000000000000000000e+00 2.163262857450177045e-07
2.900000000000000000e+01 7.504221340970658183e+00 1.336983225485236133e-02 1.364002584886957886e-04 0.000000000000000000e+00 2.169046545827285828e-07
3.000000000000000000e+01 7.131081067028198106e+00 1.268310565998847540e-02 1.436237231502116181e-04 0.000000000000000000e+00 2.173691793568127150e-07
3.100000000000000000e+01 6.789249491764087985e+00 1.204602857093185417e-02 1.509908148569303471e-04 0.000000000000000000e+00 2.176848661768314921e-07
3.200000000000000000e+01 6.476632207887321080e+00 1.143102010951662327e-02 1.584953855032113907e-04 0.000000000000000000e+00 2.179170070738958995e-07
3.300000000000000000e+01 6.191692081030716999e+00 1.082065396228734135e-02 1.659783852026374220e-04 0.000000000000000000e+00 2.180615950112276309e-07
3.400000000000000000e+01 5.927323549654289536e+00 1.024085022091202057e-02 1.734192902316746454e-04 0.000000000000000000e+00 2.180960743520888057e-07
3.500000000000000000e+01 5.684201396428639086e+00 9.650858706572635476e-03 1.809399694904283097e-04 0.000000000000000000e+00 2.180530409938091060e-07
3.600000000000000000e+01 5.460900738826985013e+00 9.055289696973840841e-03 1.885009781711412008e-04 0.000000000000000000e+00 2.179507652753994073e-07
3.700000000000000000e+01 5.251303870215418002e+00 8.481996702715289063e-03 1.960826989262807942e-04 0.000000000000000000e+00 2.177521683919254044e-07
3.800000000000000000e+01 5.057129842809568565e+00 7.909048706859113029e-03 2.036200325258686141e-04 0.000000000000000000e+00 2.174850307656869152e-07
3.900000000000000000e+01 4.877346487662220120e+00 7.332267653077843492e-03 2.111032320791509287e-04 0.000000000000000000e+00 2.171577159447752189e-07
4.000000000000000000e+01 4.709948284068730118e+00 6.754786539614223567e-03 2.185402341394952590e-04 0.000000000000000000e+00 2.167678278390131139e-07
4.100000000000000000e+01 4.553268635079299465e+00 6.179558833728447317e-03 2.259520810767531342e-04 0.000000000000000000e+00 2.163167223022795773e-07
4.200000000000000000e+01 4.406474540754654612e+00 5.610250001524895447e-03 2.334087101457712880e-04 0.000000000000000000e+00 2.158198640709435283e-07
4.300000000000000000e+01 4.268805807751546055e+00 5.050419005990357084e-03 2.409531105710416028e-04 0.000000000000000000e+00 2.152897759975514384e-07
4.400000000000000000e+01 4.139266993935525107e+00 4.503981143433255507e-03 2.485127459010706675e-04 0.000000000000000000e+00 2.147133602340938411e-07
4.500000000000000000e+01 4.017110491113077053e+00 3.972360601062348631e-03 2.560098465860529641e-04 0.000000000000000000e+00 2.140782225773218586e-07
4.600000000000000000e+01 3.902055311753263922e+00 3.449327794160063528e-03 2.634261910618449290e-04 0.000000000000000000e+00 2.133993994930824248e-07
4.700000000000000000e+01 3.793831674988396685e+00 2.929050204283667122e-03 2.707556374608537618e-04 0.000000000000000000e+00 2.126939737764524909e-07
4.800000000000000000e+01 3.691877847951078540e+00 2.411130819617539247e-03 2.780066539285269635e-04 0.000000000000000000e+00 2.119584324311151565e-07
4.900000000000000000e+01 3.595560674340548157e+00 1.896956980759727327e-03 2.851883854212405715e-04 0.000000000000000000e+00 2.111874490527680462e-07
5.000000000000000000e+01 3.504065388341420118e+00 1.389823744025868576e-03 2.923175559659666237e-04 0.000000000000000000e+00 2.103890952448382013e-07
5.100000000000000000e+01 3.416820512865022863e+00 8.919536481983374697e-04 2.993995142828003169e-04 0.000000000000000000e+00 2.095713118234735274e-07
5.200000000000000000e+01 3.333969113508117754e+00 4.009706662078310396e-04 3.064111864573405928e-04 0.000000000000000000e+00 2.087280540778412148e-07
5.300000000000000000e+01 3.255651506883204593e+00 -8.561411536933986530e-05 3.133272766820280005e-04 0.000000000000000000e+00 2.078533984098428634e-07
5.400000000000000000e+01 3.181538578516653004e+00 -5.677113506527595816e-04 3.201596453515262691e-04 0.000000000000000000e+00 2.069540455254875335e-07
5.500000000000000000e+01 3.111163113076970355e+00 -1.044365515897064224e-03 3.269257426024213325e-04 0.000000000000000000e+00 2.060382467858395821e-07
