# logA mnu nnu ns ombh2 omch2 tau theta
4.396834164285304025e+06 -8.941937595417968987e+04 -4.660241171049519908e+05 4.172741306151082274e+06 5.682640536983197182e+07 2.118075425579506438e+06 -8.103344036620385945e+06 -1.453005008604505286e+07
-8.941937595417968987e+04 2.639150329738652727e+04 2.260969842418681219e+04 -7.336188826742119272e+04 1.237193251486266265e+06 -1.417060268718523905e+06 1.058047286257991800e+04 4.621806228983239853e+05
-4.660241171049519908e+05 2.260969842418681219e+04 7.584285932267156022e+04 -5.544268265637418954e+05 -9.496340429488128051e+06 -1.393711138705544639e+06 7.655454882055533817e+05 2.012780578902830603e+06
4.172741306151082274e+06 -7.336188826742119272e+04 -5.544268265637418954e+05 4.941683349393536337e+06 8.336138544117294252e+07 3.411552153787364252e+06 -7.757520348989297636e+06 -1.751972458184506372e+07
5.682640536983197182e+07 1.237193251486266265e+06 -9.496340429488128051e+06 8.336138544117294252e+07 3.199904043972689629e+09 -4.480057899081224948e+07 -1.192142990399725437e+08 -2.494820501846069396e+08
2.118075425579506438e+06 -1.417060268718523905e+06 -1.393711138705544639e+06 3.411552153787364252e+06 -4.480057899081224948e+07 9.642067255000633001e+07 5.382226711367426440e+06 8.447541568531580269e+05
-8.103344036620385945e+06 1.058047286257991800e+04 7.655454882055533817e+05 -7.757520348989297636e+06 -1.192142990399725437e+08 5.382226711367426440e+06 1.596144276882431842e+07 2.656458744601650164e+07
-1.453005008604505286e+07 4.621806228983239853e+05 2.012780578902830603e+06 -1.751972458184506372e+07 -2.494820501846069396e+08 8.447541568531580269e+05 2.656458744601650164e+07 3.734312788633877635e+08
