# logA mnu nnu ns ombh2 omch2 tau theta
1.869309424378107488e+07 -3.414923253775292076e+06 -4.283517110822627321e+06 2.759236296900798380e+07 -4.979365457106529921e+07 2.301279992078976333e+08 -1.352694414537355863e+07 -6.969323638239750266e+07
-3.414923253775292076e+06 8.530390999161211075e+05 8.865823497257797280e+05 -5.358638237032926641e+06 5.527291455150471628e+07 -5.782716998156242818e+07 9.070334053141302429e+05 1.114281667151722498e+07
-4.283517110822627321e+06 8.865823497257797280e+05 1.066808533850697568e+06 -6.671142474127784371e+06 2.059850117903806269e+07 -6.039837740513441712e+07 2.384188254859426524e+06 1.646002352423410676e+07
2.759236296900798380e+07 -5.358638237032926641e+06 -6.671142474127784371e+06 4.316505909990908951e+07 -8.901283365846729279e+07 3.667339704658961296e+08 -1.764595506867935136e+07 -1.064587469962325990e+08
-4.979365457106529921e+07 5.527291455150471628e+07 2.059850117903806269e+07 -8.901283365846729279e+07 1.482496959926772499e+10 -3.766440352120476246e+09 -2.840177462685152888e+08 -5.446426830083469152e+08
2.301279992078976333e+08 -5.782716998156242818e+07 -6.039837740513441712e+07 3.667339704658961296e+08 -3.766440352120476246e+09 3.950021188593135357e+09 -5.749778845504356921e+07 -7.447941042376798391e+08
-1.352694414537355863e+07 9.070334053141302429e+05 2.384188254859426524e+06 -1.764595506867935136e+07 -2.840177462685152888e+08 -5.749778845504356921e+07 2.056541269935460016e+07 6.192703933985675871e+07
-6.969323638239750266e+07 1.114281667151722498e+07 1.646002352423410676e+07 -1.064587469962325990e+08 -5.446426830083469152e+08 -7.447941042376798391e+08 6.192703933985675871e+07 4.586081458191428185e+08
