# logA mnu nnu ns ombh2 omch2 tau theta
3.103505827871320769e+06 -2.910569212330924347e+04 -2.701765928545830538e+05 2.673437704078415409e+06 2.841995977809919417e+07 -1.085885868814169895e+06 -5.941413722433212213e+06 -8.838126566557496786e+06
-2.910569212330924347e+04 7.773799209379644708e+03 6.293315346424414201e+03 -2.132673267568144001e+04 1.291253147238573001e+05 -3.343773011741387891e+05 1.161405244562282860e+04 2.133691339546007221e+05
-2.701765928545830538e+05 6.293315346424414201e+03 4.036119133001783484e+04 -3.236036264271487016e+05 -5.370288601323481649e+06 -4.518532474187840708e+05 4.855939952189362957e+05 1.177988458632788854e+06
2.673437704078415409e+06 -2.132673267568144001e+04 -3.236036264271487016e+05 3.098953713848212268e+06 4.431291873208506405e+07 5.762796291719928849e+05 -5.137408049521553330e+06 -1.039069831381596252e+07
2.841995977809919417e+07 1.291253147238573001e+05 -5.370288601323481649e+06 4.431291873208506405e+07 1.474606118595454693e+09 2.141015310882037133e+07 -5.643953011888434738e+07 -1.211936614463933706e+08
-1.085885868814169895e+06 -3.343773011741387891e+05 -4.518532474187840708e+05 5.762796291719928849e+05 2.141015310882037133e+07 3.182407063702138886e+07 4.679145200403174385e+06 4.946745666425215080e+06
-5.941413722433212213e+06 1.161405244562282860e+04 4.855939952189362957e+05 -5.137408049521553330e+06 -5.643953011888434738e+07 4.679145200403174385e+06 1.168836180893621407e+07 1.654381734022322670e+07
-8.838126566557496786e+06 2.133691339546007221e+05 1.177988458632788854e+06 -1.039069831381596252e+07 -1.211936614463933706e+08 4.946745666425215080e+06 1.654381734022322670e+07 2.423417617033338547e+08
