# logA mnu nnu ns ombh2 omch2 tau theta
6.259357540876936400e+05 -1.860420369682812452e+04 -7.392171296792407702e+03 5.665707780471850856e+04 -6.651299423904331401e+06 -5.278895133163948776e+05 -1.119544360876349732e+06 6.260438985395740747e+04
-1.860420369682812452e+04 5.369581364368539653e+03 3.086595006754030237e+03 -7.353167888752969702e+03 2.824079468959778314e+05 -2.011121458491007506e+05 6.077959418722441114e+03 2.950761852406051185e+04
-7.392171296792407702e+03 3.086595006754030237e+03 5.303872100982458505e+03 -1.287797218127674569e+04 -5.765325712614836812e+04 -3.097519663685971173e+05 -1.113630258468534157e+04 1.138421595999324927e+05
5.665707780471850856e+04 -7.353167888752969702e+03 -1.287797218127674569e+04 1.392179862269700097e+05 -9.015976053386835847e+05 5.845722651811186224e+05 -6.766009924338302517e+04 -1.239639975070910732e+05
-6.651299423904331401e+06 2.824079468959778314e+05 -5.765325712614836812e+04 -9.015976053386835847e+05 1.854472809185598791e+08 7.966548467602882534e+06 1.134013594198942743e+07 -2.453753698075161781e+06
-5.278895133163948776e+05 -2.011121458491007506e+05 -3.097519663685971173e+05 5.845722651811186224e+05 7.966548467602882534e+06 2.102705398758127168e+07 2.663243567467654590e+06 -3.852152177926414181e+06
-1.119544360876349732e+06 6.077959418722441114e+03 -1.113630258468534157e+04 -6.766009924338302517e+04 1.134013594198942743e+07 2.663243567467654590e+06 2.206744276483150199e+06 -4.728109529332684469e+05
6.260438985395740747e+04 2.950761852406051185e+04 1.138421595999324927e+05 -1.239639975070910732e+05 -2.453753698075161781e+06 -3.852152177926414181e+06 -4.728109529332684469e+05 2.516123382722338662e+07
