# logA mnu nnu ns ombh2 omch2 tau theta
4.396834164285304025e+06 -8.941937595417968987e+04 -4.660241171049519908e+05 4.172741306151082274e+06 5.682640536983197182e+07 2.118075425579506438e+06 -8.103344036620385945e+06 -1.453005008604505286e+07
-8.941937595417968987e+04 2.564061735626502923e+04 2.337522498049507703e+04 -7.336188826742119272e+04 1.250165479778348701e+06 -1.456062965229630005e+06 1.058047286257991800e+04 4.954039887487349915e+05
-4.660241171049519908e+05 2.337522498049507703e+04 7.506235809636636986e+04 -5.544268265637418954e+05 -9.509505918951226398e+06 -1.353945077222795924e+06 7.655454882055533817e+05 1.978881831561617786e+06
4.172741306151082274e+06 -7.336188826742119272e+04 -5.544268265637418954e+05 4.941683349393536337e+06 8.336138544117294252e+07 3.411552153787364252e+06 -7.757520348989297636e+06 -1.751972458184506372e+07
5.682640536983197182e+07 1.250165479778348701e+06 -9.509505918951226398e+06 8.336138544117294252e+07 3.199606671771994114e+09 -4.413033158173547685e+07 -1.192142990399725437e+08 -2.500221252274545729e+08
2.118075425579506438e+06 -1.456062965229630005e+06 -1.353945077222795924e+06 3.411552153787364252e+06 -4.413033158173547685e+07 9.439461229124474525e+07 5.382226711367426440e+06 2.572096413218368310e+06
-8.103344036620385945e+06 1.058047286257991800e+04 7.655454882055533817e+05 -7.757520348989297636e+06 -1.192142990399725437e+08 5.382226711367426440e+06 1.596144276882431842e+07 2.656458744601650164e+07
-1.453005008604505286e+07 4.954039887487349915e+05 1.978881831561617786e+06 -1.751972458184506372e+07 -2.500221252274545729e+08 2.572096413218368310e+06 2.656458744601650164e+07 3.719456177036864758e+08
